,NAME,state,place,PCT023003,PCT023001,% White
16393,"Englewood city, Kansas",20,21350,68,77,0.883116883
16394,"Ensign city, Kansas",20,21400,165,187,0.882352941
16395,"Enterprise city, Kansas",20,21425,798,855,0.933333333
16396,"Erie city, Kansas",20,21500,1109,1150,0.964347826
16397,"Esbon city, Kansas",20,21600,91,99,0.919191919
16398,"Eskridge city, Kansas",20,21650,516,534,0.966292135
16399,"Pioneer Village city, Kentucky",21,61356,1977,2030,0.973891626
16400,"Pippa Passes city, Kentucky",21,61374,518,533,0.971857411
16401,"Plano CDP, Kentucky",21,61536,1051,1117,0.94091316
16402,"Plantation city, Kentucky",21,61554,631,832,0.758413462
16403,"Pleasant View CDP, Kentucky",21,61734,349,350,0.997142857
16404,"Prestonsburg city, Kentucky",21,62940,3188,3255,0.979416283
16405,"Eudora city, Kansas",20,21675,5726,6136,0.933181226
16406,"Pleasureville city, Kentucky",21,61788,790,834,0.947242206
16407,"Plum Springs city, Kentucky",21,61860,408,453,0.900662252
16408,"Poplar Hills city, Kentucky",21,62370,78,362,0.215469613
16409,"Powderly city, Kentucky",21,62652,725,745,0.973154362
16410,"Prestonville city, Kentucky",21,62958,151,161,0.937888199
16411,"Princeton city, Kentucky",21,63138,5559,6329,0.87833781
16412,"Prospect city, Kentucky",21,63264,4289,4698,0.912941677
16413,"Providence city, Kentucky",21,63372,2629,3193,0.823363608
16414,"Radcliff city, Kentucky",21,63912,13239,21688,0.610429731
16415,"Pryorsburg CDP, Kentucky",21,63426,288,311,0.926045016
16416,"Rabbit Hash CDP, Kentucky",21,63804,309,315,0.980952381
16417,"Raceland city, Kentucky",21,63858,2394,2424,0.987623762
16418,"Ravenna city, Kentucky",21,64092,585,605,0.966942149
16419,"Raywick city, Kentucky",21,64146,134,134,1
16420,"Reidland CDP, Kentucky",21,64632,4264,4491,0.949454464
16421,"Richlawn city, Kentucky",21,65208,391,405,0.965432099
16422,"Richmond city, Kentucky",21,65226,27238,31364,0.868447902
16423,"River Bluff city, Kentucky",21,65559,386,403,0.957816377
16424,"Riverwood city, Kentucky",21,65766,433,446,0.970852018
16425,"Rockport city, Kentucky",21,66216,264,266,0.992481203
16426,"St. Paul CDP, Texas",48,64244,468,584,0.801369863
16427,"Salado village, Texas",48,64268,1953,2126,0.918626529
16428,"Saline?o North CDP, Texas",48,64322,115,115,1
16429,"Sammy Martinez CDP, Texas",48,64442,110,110,1
16430,"Samnorwood CDP, Texas",48,64448,50,51,0.980392157
16431,"Sam Rayburn CDP, Texas",48,64460,1112,1181,0.941574936
16432,"San Angelo city, Texas",48,64472,74918,93200,0.803841202
16433,"San Antonio city, Texas",48,65000,963413,1327407,0.725785686
16434,"San Augustine city, Texas",48,65024,837,2108,0.397058824
16435,"Brandermill CDP, Virginia",51,9248,10883,13173,0.826159569
16436,"Bridgewater town, Virginia",51,9656,5202,5644,0.921686747
16437,"Brightwood CDP, Virginia",51,9752,911,1001,0.91008991
16438,"Brodnax town, Virginia",51,10072,159,298,0.533557047
16439,"Bristol city, Virginia",51,9816,16214,17835,0.909111298
16440,"Broadlands CDP, Virginia",51,9952,8798,12313,0.714529359
16441,"Broadway town, Virginia",51,10040,3424,3691,0.92766188
16442,"Brookneal town, Virginia",51,10296,691,1112,0.621402878
16443,"Buchanan town, Virginia",51,10744,1101,1178,0.934634975
16444,"Buckhall CDP, Virginia",51,10776,12570,16293,0.771496962
16445,"Buckingham Courthouse CDP, Virginia",51,10856,88,133,0.661654135
16446,"Burke CDP, Virginia",51,11464,28263,41055,0.688417976
16447,"San Benito city, Texas",48,65036,20848,24250,0.85971134
16448,"San Carlos CDP, Texas",48,65048,3018,3130,0.964217252
16449,"Buena Vista city, Virginia",51,11032,6050,6650,0.909774436
16450,"Bull Run CDP, Virginia",51,11230,7024,14983,0.468797971
16451,"Bull Run Mountain Estates CDP, Virginia",51,11245,1135,1251,0.907274181
16452,"Burke Centre CDP, Virginia",51,11470,12163,17326,0.702008542
16453,"Burkeville town, Virginia",51,11560,287,432,0.664351852
16454,"Callaghan CDP, Virginia",51,12136,315,348,0.905172414
16455,"Calverton CDP, Virginia",51,12264,196,239,0.820083682
16456,"Camptown CDP, Virginia",51,12590,308,766,0.402088773
16457,"Cana CDP, Virginia",51,12600,1207,1254,0.962519936
16458,"Cape Charles town, Virginia",51,12808,652,1009,0.646184341
16459,"Capron town, Virginia",51,12904,136,166,0.819277108
16460,"Cascades CDP, Virginia",51,13403,8653,11912,0.726410343
16461,"Captains Cove CDP, Virginia",51,12915,943,1042,0.904990403
16462,"Carrollton CDP, Virginia",51,13160,3374,4574,0.737647573
16463,"Carrsville CDP, Virginia",51,13192,275,359,0.766016713
16464,"Castlewood CDP, Virginia",51,13512,1962,2045,0.959413203
16465,"Catlett CDP, Virginia",51,13624,268,296,0.905405405
16466,"Cats Bridge CDP, Virginia",51,13635,27,229,0.11790393
16467,"Cave Spring CDP, Virginia",51,13720,22083,24922,0.886084584
16468,"Cedar Bluff town, Virginia",51,13784,1126,1137,0.990325418
16469,"Central Garage CDP, Virginia",51,14312,1134,1318,0.860394537
16470,"Centreville CDP, Virginia",51,14440,40565,71135,0.570253743
16471,"Chamberlayne CDP, Virginia",51,14544,1899,5456,0.348057185
16472,"Chantilly CDP, Virginia",51,14744,13261,23039,0.575589218
16473,"Chase City town, Virginia",51,14984,1134,2351,0.482347937
16474,"Charles City CDP, Virginia",51,14904,59,133,0.443609023
16475,"Charlotte Court House town, Virginia",51,14952,301,543,0.554327808
16476,"Charlottesville city, Virginia",51,14968,30031,43475,0.690764807
16477,"Chase Crossing CDP, Virginia",51,14995,147,377,0.389920424
16478,"Chatham town, Virginia",51,15000,932,1269,0.734436564
16479,"Chatmoss CDP, Virginia",51,15048,1264,1698,0.744405183
16480,"Cheriton town, Virginia",51,15112,324,487,0.665297741
16481,"Chesapeake city, Virginia",51,16000,139012,222209,0.625591223
16482,"Chester CDP, Virginia",51,16096,14906,20987,0.710249202
16483,"Christiansburg town, Virginia",51,16608,18831,21041,0.894966969
16484,"Chester Gap CDP, Virginia",51,16240,798,839,0.9511323
16485,"Chilhowie town, Virginia",51,16480,1627,1781,0.913531724
16486,"Chincoteague town, Virginia",51,16512,2804,2941,0.953417205
16487,"Churchville CDP, Virginia",51,16736,189,194,0.974226804
16488,"Claremont town, Virginia",51,16880,282,378,0.746031746
16489,"Clarksville town, Virginia",51,16992,820,1139,0.719929763
16490,"Claypool Hill CDP, Virginia",51,17120,1744,1776,0.981981982
16491,"Cleveland town, Virginia",51,17296,195,202,0.965346535
16492,"Clifton town, Virginia",51,17376,279,282,0.989361702
16493,"Fillmore city, Missouri",29,24184,181,184,0.983695652
16494,"Fisk city, Missouri",29,24328,340,342,0.994152047
16495,"Flordell Hills city, Missouri",29,24706,48,822,0.058394161
16496,"Fleming city, Missouri",29,24562,126,128,0.984375
16497,"Flemington village, Missouri",29,24580,144,148,0.972972973
16498,"Flint Hill city, Missouri",29,24688,520,525,0.99047619
16499,"Florida village, Missouri",29,24760,0,0,0
16500,"Florissant city, Missouri",29,24778,36148,52158,0.693048046
16501,"Foley city, Missouri",29,24886,155,161,0.962732919
16502,"Fordland city, Missouri",29,25012,770,800,0.9625
16503,"Forest City city, Missouri",29,25066,256,268,0.955223881
16504,"Foristell city, Missouri",29,25120,471,505,0.932673267
16505,"Foster village, Missouri",29,25372,115,117,0.982905983
16506,"Forsyth city, Missouri",29,25192,2168,2255,0.961419069
16507,"Fortescue town, Missouri",29,25228,32,32,1
16508,"Fort Leonard Wood CDP, Missouri",29,25264,10627,15061,0.705597238
16509,"Fountain N' Lakes village, Missouri",29,25411,158,165,0.957575758
16510,"Frankclay CDP, Missouri",29,25516,221,221,1
16511,"Frankford city, Missouri",29,25552,307,323,0.950464396
16512,"Franklin city, Missouri",29,25624,94,95,0.989473684
16513,"Fredericktown city, Missouri",29,25768,3842,3985,0.964115433
16514,"Freeburg village, Missouri",29,25822,432,437,0.988558352
16515,"Fremont Hills city, Missouri",29,25957,805,826,0.974576271
16516,"Fremont CDP, Missouri",29,25948,124,129,0.96124031
16517,"Freeman city, Missouri",29,25894,469,482,0.973029046
16518,"Freistatt village, Missouri",29,25912,146,163,0.895705521
16519,"Frohna city, Missouri",29,26092,253,254,0.996062992
16520,"Frontenac city, Missouri",29,26110,3137,3482,0.900919012
16521,"Fulton city, Missouri",29,26182,10668,12790,0.834089132
16522,"Gainesville city, Missouri",29,26218,746,773,0.965071151
16523,"Galena city, Missouri",29,26254,430,440,0.977272727
16524,"Gallatin city, Missouri",29,26308,1750,1786,0.979843225
16525,"Gentry village, Missouri",29,26776,71,72,0.986111111
16526,"Galt city, Missouri",29,26362,240,253,0.948616601
16527,"Garden City city, Missouri",29,26434,1599,1642,0.973812424
16528,"Gasconade city, Missouri",29,26578,221,223,0.99103139
16529,"Gerald city, Missouri",29,26866,1312,1345,0.975464684
16530,"Gerster town, Missouri",29,26902,24,25,0.96
16531,"Gibbs village, Missouri",29,26920,98,107,0.91588785
16532,"Gideon city, Missouri",29,26974,1086,1093,0.993595608
16533,"Gilliam city, Missouri",29,27028,189,197,0.959390863
16534,"Gilman City city, Missouri",29,27064,381,383,0.994778068
16535,"Glasgow Village CDP, Missouri",29,27226,842,5429,0.155093019
16536,"Ginger Blue village, Missouri",29,27100,54,61,0.885245902
16537,"Gladstone city, Missouri",29,27190,21805,25410,0.858126722
16538,"Glasgow city, Missouri",29,27208,990,1103,0.897552131
16539,"Glenaire city, Missouri",29,27262,527,545,0.966972477
16540,"Glen Allen town, Missouri",29,27280,82,85,0.964705882
16541,"Glendale city, Missouri",29,27334,5732,5925,0.96742616
16542,"Glen Echo Park village, Missouri",29,27370,13,160,0.08125
16543,"Glenwood village, Missouri",29,27514,195,196,0.994897959
16544,"Golden CDP, Missouri",29,27658,275,280,0.982142857
16545,"Golden City city, Missouri",29,27676,735,765,0.960784314
16546,"Goss town, Missouri",29,28000,0,0,0
16547,"Goodman town, Missouri",29,27874,1098,1248,0.879807692
16548,"Goodnight village, Missouri",29,27900,18,18,1
16549,"Gordonville village, Missouri",29,27928,388,391,0.992327366
16550,"Loma CDP, Montana",30,44800,81,85,0.952941176
16551,"Lodge Pole CDP, Montana",30,44350,7,265,0.026415094
16552,"Logan CDP, Montana",30,44500,97,99,0.97979798
16553,"Lolo CDP, Montana",30,44650,3702,3892,0.951181912
16554,"Lonepine CDP, Montana",30,44950,142,162,0.87654321
16555,"Malmstrom AFB CDP, Montana",30,47275,2754,3472,0.793202765
16556,"Malta city, Montana",30,47425,1761,1997,0.881822734
16557,"Manhattan town, Montana",30,47575,1462,1520,0.961842105
16558,"Marion CDP, Montana",30,47875,845,886,0.953724605
16559,"Martin City CDP, Montana",30,48100,479,500,0.958
16560,"Martinsdale CDP, Montana",30,48175,62,64,0.96875
16561,"Green Valley CDP, Arizona",4,29710,20710,21391,0.968164181
16562,"Greer CDP, Arizona",4,29850,40,41,0.975609756
16563,"Haivana Nakya CDP, Arizona",4,30850,0,96,0
16564,"Globe city, Arizona",4,28030,5993,7532,0.7956718
16565,"Guadalupe town, Arizona",4,30270,1093,5523,0.197899692
16566,"Gu Oidak CDP, Arizona",4,30550,0,188,0
16567,"Hackberry CDP, Arizona",4,30830,68,68,1
16568,"Haigler Creek CDP, Arizona",4,30840,19,19,1
16569,"Holbrook city, Arizona",4,33280,2819,5053,0.557886404
16570,"Hard Rock CDP, Arizona",4,31182,1,94,0.010638298
16571,"Hayden town, Arizona",4,32020,423,662,0.63897281
16572,"Heber-Overgaard CDP, Arizona",4,32310,2545,2822,0.901842665
16573,"Hondah CDP, Arizona",4,33440,27,812,0.033251232
16574,"Hotevilla-Bacavi CDP, Arizona",4,33945,21,957,0.021943574
16575,"Houck CDP, Arizona",4,33980,13,1024,0.012695313
16576,"Huachuca City town, Arizona",4,34120,1429,1853,0.771181867
16577,"Hunter Creek CDP, Arizona",4,34700,48,48,1
16578,"Icehouse Canyon CDP, Arizona",4,34980,586,677,0.865583456
16579,"Indian Wells CDP, Arizona",4,35310,11,255,0.043137255
16580,"Jakes Corner CDP, Arizona",4,36010,73,76,0.960526316
16581,"Kachina Village CDP, Arizona",4,36475,2312,2622,0.881769641
16582,"Jeddito CDP, Arizona",4,36150,21,293,0.071672355
16583,"Jerome town, Arizona",4,36290,416,444,0.936936937
16584,"Joseph City CDP, Arizona",4,36430,1173,1386,0.846320346
16585,"Kaibab CDP, Arizona",4,36500,10,124,0.080645161
16586,"Kaibito CDP, Arizona",4,36640,7,1522,0.004599212
16587,"Kaka CDP, Arizona",4,36780,0,141,0
16588,"Katherine CDP, Arizona",4,36920,101,103,0.980582524
16589,"Kayenta CDP, Arizona",4,36990,237,5189,0.04567354
16590,"Keams Canyon CDP, Arizona",4,37130,24,304,0.078947368
16591,"Kearny town, Arizona",4,37200,1623,1950,0.832307692
16592,"Kohls Ranch CDP, Arizona",4,38600,43,46,0.934782609
16593,"Kingman city, Arizona",4,37620,24711,28068,0.880397606
16594,"Kino Springs CDP, Arizona",4,37935,117,136,0.860294118
16595,"Klagetoh CDP, Arizona",4,38250,0,242,0
16596,"Komatke CDP, Arizona",4,38655,7,821,0.008526188
16597,"Ko Vaya CDP, Arizona",4,38940,5,46,0.108695652
16598,"Kykotsmovi Village CDP, Arizona",4,39100,37,746,0.049597855
16599,"Lake Havasu City city, Arizona",4,39370,47335,52527,0.901155596
16600,"Lake Montezuma CDP, Arizona",4,39720,4075,4706,0.865915852
16601,"Lake of the Woods CDP, Arizona",4,39790,3525,4094,0.861016121
16602,"La Paz Valley CDP, Arizona",4,40160,647,699,0.925608011
16603,"Lazy Y U CDP, Arizona",4,40400,389,428,0.908878505
16604,"LeChee CDP, Arizona",4,40415,9,1443,0.006237006
16605,"Littlefield CDP, Arizona",4,41470,213,308,0.691558442
16606,"Leupp CDP, Arizona",4,40630,9,951,0.009463722
16607,"Linden CDP, Arizona",4,41085,2419,2597,0.931459376
16608,"Litchfield Park city, Arizona",4,41330,4537,5476,0.82852447
16609,"Bella Vista CDP, California",6,4926,2559,2781,0.9201726
16610,"Bell Canyon CDP, California",6,4938,1724,2049,0.841386042
16611,"Bellflower city, California",6,4982,32337,76616,0.422065887
16612,"Bell Gardens city, California",6,4996,20824,42072,0.494961019
16613,"Arbuckle CDP, California",6,2420,1746,3028,0.57661823
16614,"Atwater city, California",6,3162,18410,28168,0.653578529
16615,"Ballard CDP, California",6,3694,432,467,0.925053533
16616,"American Canyon city, California",6,1640,7564,19454,0.38881464
16617,"Amesti CDP, California",6,1651,1889,3478,0.543128235
16618,"Aptos CDP, California",6,2378,5420,6220,0.871382637
16619,"Aptos Hills-Larkin Valley CDP, California",6,2382,1936,2381,0.813103738
16620,"Anchor Bay CDP, California",6,2028,301,340,0.885294118
16621,"Anderson city, California",6,2042,8273,9932,0.832964156
16622,"Angwin CDP, California",6,2168,2124,3051,0.696165192
16623,"Arcata city, California",6,2476,14094,17231,0.817944403
16624,"Avenal city, California",6,3302,6044,15505,0.389809739
16625,"Arnold CDP, California",6,2770,3590,3843,0.934166016
16626,"Avery CDP, California",6,3316,604,646,0.93498452
16627,"Ashland CDP, California",6,2980,6705,21925,0.305815279
16628,"Baker CDP, California",6,3512,302,735,0.410884354
16629,"Fredericktown village, Ohio",39,28658,2444,2493,0.980344966
16630,"Freeport village, Ohio",39,28798,360,369,0.975609756
16631,"Fremont city, Ohio",39,28826,13510,16734,0.807338353
16632,"Fresno CDP, Ohio",39,28882,134,140,0.957142857
16633,"Friendship CDP, Ohio",39,28896,338,351,0.962962963
16634,"Gahanna city, Ohio",39,29106,27291,33248,0.820831328
16635,"Fruit Hill CDP, Ohio",39,28966,3610,3755,0.96138482
16636,"Fulton village, Ohio",39,29050,250,258,0.968992248
16637,"Fultonham village, Ohio",39,29064,176,176,1
16638,"Galena village, Ohio",39,29148,593,653,0.908116386
16639,"Galion city, Ohio",39,29162,10264,10512,0.976407915
16640,"Gallipolis village, Ohio",39,29204,3267,3641,0.897280967
16641,"Gambier village, Ohio",39,29246,2165,2391,0.905478879
16642,"Gann village, Ohio",39,29288,125,125,1
16643,"Garfield Heights city, Ohio",39,29428,17362,28849,0.601823287
16644,"Geneva-on-the-Lake village, Ohio",39,29652,1235,1288,0.958850932
16645,"Garrettsville village, Ohio",39,29442,2274,2325,0.978064516
16646,"Gates Mills village, Ohio",39,29498,2110,2270,0.929515419
16647,"Geneva city, Ohio",39,29610,5859,6215,0.942719228
16648,"Genoa village, Ohio",39,29722,2248,2336,0.962328767
16649,"Georgetown village, Ohio",39,29778,4135,4331,0.954744863
16650,"Gilboa village, Ohio",39,30114,174,184,0.945652174
16651,"Germantown village, Ohio",39,29932,5410,5547,0.975301965
16652,"Gibsonburg village, Ohio",39,30072,2432,2581,0.942270438
16653,"Glendale village, Ohio",39,30380,1754,2155,0.813921114
16654,"Girard city, Ohio",39,30198,9278,9958,0.931713195
16655,"Glandorf village, Ohio",39,30282,984,1001,0.983016983
16656,"Glencoe CDP, Ohio",39,30352,306,310,0.987096774
16657,"Glenford village, Ohio",39,30436,170,173,0.98265896
16658,"Glenmont village, Ohio",39,30506,267,272,0.981617647
16659,"Glenmoor CDP, Ohio",39,30520,1935,1987,0.973829894
16660,"Glenwillow village, Ohio",39,30632,530,923,0.574214518
16661,"Gloria Glens Park village, Ohio",39,30660,419,425,0.985882353
16662,"Glouster village, Ohio",39,30674,1722,1791,0.961474037
16663,"Grafton village, Ohio",39,31150,4315,6636,0.650241109
16664,"Gnadenhutten village, Ohio",39,30702,1276,1288,0.99068323
16665,"Golf Manor village, Ohio",39,30786,877,3611,0.242869011
16666,"Good Hope CDP, Ohio",39,30828,230,234,0.982905983
16667,"Grand Rapids village, Ohio",39,31206,931,965,0.964766839
16668,"Grand River village, Ohio",39,31234,386,399,0.967418546
16669,"Grandview CDP, Ohio",39,31262,1436,1466,0.979536153
16670,"Grandview Heights city, Ohio",39,31304,6184,6536,0.946144431
16671,"Granville village, Ohio",39,31402,5187,5646,0.918703507
16672,"Graysville village, Ohio",39,31542,68,76,0.894736842
16673,"Granville South CDP, Ohio",39,31434,1366,1410,0.968794326
16674,"Gratiot village, Ohio",39,31458,218,221,0.986425339
16675,"Gratis village, Ohio",39,31472,861,881,0.977298524
16676,"Green city, Ohio",39,31860,24413,25699,0.949959142
16677,"Green Camp village, Ohio",39,31948,361,374,0.965240642
16678,"Greenfield city, Ohio",39,32088,4450,4639,0.959258461
16679,"Greenhills village, Ohio",39,32158,3182,3615,0.8802213
16680,"Green Meadows CDP, Ohio",39,32207,2228,2327,0.957455952
16681,"Green Springs village, Ohio",39,32256,1319,1368,0.964181287
16682,"Braggs town, Oklahoma",40,8400,159,259,0.613899614
16683,"Bridge Creek town, Oklahoma",40,8725,290,336,0.863095238
16684,"Greentown CDP, Ohio",39,32298,3596,3804,0.945320715
16685,"Greenwich village, Ohio",39,32368,1462,1476,0.990514905
16686,"Bray town, Oklahoma",40,8550,1075,1209,0.889164599
16687,"Breckenridge town, Oklahoma",40,8600,231,245,0.942857143
16688,"Brent CDP, Oklahoma",40,8650,548,716,0.765363128
16689,"Bridgeport city, Oklahoma",40,8750,100,116,0.862068966
16690,"Briggs CDP, Oklahoma",40,8775,155,303,0.511551155
16691,"Bristow city, Oklahoma",40,8900,2969,4222,0.703221222
