GEO_ID,NAME,P001001
id,Geographic Area Name,Total
1600000US2421750,"Dargan CDP, Maryland",165
1600000US2421475,"Damascus CDP, Maryland",15257
1600000US2421550,"Dames Quarter CDP, Maryland",167
1600000US2421675,"Danville CDP, Maryland",271
1600000US2421800,"Darlington CDP, Maryland",409
1600000US5108675,"Boston CDP, Virginia",504
1600000US5108708,"Boswell's Corner CDP, Virginia",1375
1600000US5108888,"Bowling Green town, Virginia",1111
1600000US5108984,"Boyce town, Virginia",589
1600000US5109016,"Boydton town, Virginia",431
1600000US5109032,"Boykins town, Virginia",564
1600000US5109064,"Bracey CDP, Virginia",1554
1600000US5109188,"Brambleton CDP, Virginia",9845
1600000US3035628,"Helena Valley Northeast CDP, Montana",2995
1600000US3035634,"Helena Valley Southeast CDP, Montana",8227
1600000US3035637,"Helena Valley West Central CDP, Montana",7883
1600000US3035640,"Helena West Side CDP, Montana",1637
1600000US3035875,"Heron CDP, Montana",282
1600000US3035912,"Herron CDP, Montana",116
1600000US3036250,"Highwood CDP, Montana",176
1600000US3036400,"Hingham town, Montana",118
1600000US3038350,"Hysham town, Montana",312
1600000US3036475,"Hinsdale CDP, Montana",217
1600000US3036700,"Hobson city, Montana",215
1600000US3037825,"Hot Springs town, Montana",544
1600000US3038125,"Hungry Horse CDP, Montana",826
1600000US3038200,"Huntley CDP, Montana",446
1600000US3038275,"Huson CDP, Montana",210
1600000US3038480,"Indian Springs CDP, Montana",31
1600000US3038725,"Inverness CDP, Montana",55
1600000US3038950,"Ismay town, Montana",19
1600000US3039175,"Jardine CDP, Montana",57
1600000US3039775,"Joplin CDP, Montana",157
1600000US3039400,"Jefferson City CDP, Montana",472
1600000US3039627,"Jette CDP, Montana",253
1600000US3039700,"Joliet town, Montana",595
1600000US3039925,"Jordan town, Montana",343
1600000US3040000,"Judith Gap city, Montana",126
1600000US3040075,"Kalispell city, Montana",19927
1600000US3040355,"Kerr CDP, Montana",251
1600000US3040525,"Kevin town, Montana",154
1600000US3040580,"Kicking Horse CDP, Montana",286
1600000US3041050,"Klein CDP, Montana",168
1600000US3040675,"Kila CDP, Montana",392
1600000US3040685,"King Arthur Park CDP, Montana",738
1600000US3040725,"Kings Point CDP, Montana",151
1600000US3041087,"Knife River CDP, Montana",320
1600000US3041725,"Kremlin CDP, Montana",98
1600000US3041910,"Lake Mary Ronan CDP, Montana",65
1600000US3041950,"Lakeside CDP, Montana",2669
1600000US3042250,"Lame Deer CDP, Montana",2052
1600000US3042700,"Laurel city, Montana",6718
1600000US3042850,"Lavina town, Montana",187
1600000US3043525,"Lima town, Montana",221
1600000US3043375,"Lewistown city, Montana",5901
1600000US3043400,"Lewistown Heights CDP, Montana",407
1600000US3043450,"Libby city, Montana",2628
1600000US3043675,"Lincoln CDP, Montana",1013
1600000US3043710,"Lindisfarne CDP, Montana",284
1600000US3043830,"Little Bitterroot Lake CDP, Montana",194
1600000US3043835,"Little Browning CDP, Montana",206
1600000US3043975,"Livingston city, Montana",7044
1600000US3044200,"Lockwood CDP, Montana",6797
1600000US3044275,"Lodge Grass town, Montana",428
1600000US3286200,"Zephyr Cove CDP, Nevada",565
1600000US3301220,"Amherst CDP, New Hampshire",613
1600000US3301620,"Antrim CDP, New Hampshire",1397
1600000US3304820,"Bennington CDP, New Hampshire",381
1600000US3305140,"Berlin city, New Hampshire",10051
1600000US3306020,"Blodgett Landing CDP, New Hampshire",101
1600000US3300980,"Alton CDP, New Hampshire",501
1600000US3304660,"Belmont CDP, New Hampshire",1301
1600000US3301940,"Ashland CDP, New Hampshire",1244
1600000US3303620,"Bartlett CDP, New Hampshire",373
1600000US3305380,"Bethlehem CDP, New Hampshire",972
1600000US3306900,"Bradford CDP, New Hampshire",356
1600000US3307620,"Bristol CDP, New Hampshire",1688
1600000US3311300,"Charlestown CDP, New Hampshire",1152
1600000US3308900,"Canaan CDP, New Hampshire",524
1600000US3310820,"Center Ossipee CDP, New Hampshire",561
1600000US0600618,"Alamo CDP, California",14570
1600000US0600786,"Alderpoint CDP, California",186
1600000US0600947,"Aliso Viejo city, California",47823
1600000US0600982,"Alleghany CDP, California",58
1600000US0601164,"Alpaugh CDP, California",1026
1600000US0601192,"Alpine CDP, California",14236
1600000US0601276,"Alta CDP, California",610
1600000US0601444,"Alturas city, California",2827
1600000US0601458,"Alum Rock CDP, California",15536
1600000US0601514,"Amador City city, California",185
1600000US0602252,"Antioch city, California",102372
1600000US0602000,"Anaheim city, California",336265
1600000US0602112,"Angels city, California",3836
1600000US0602210,"Antelope CDP, California",45770
1600000US0602294,"Anza CDP, California",3014
1600000US0602364,"Apple Valley town, California",69135
1600000US0602812,"Aromas CDP, California",2650
1600000US0602462,"Arcadia city, California",56364
1600000US0602553,"Arden-Arcade CDP, California",92186
1600000US0602700,"Armona CDP, California",4156
1600000US0602868,"Arroyo Grande city, California",17252
1600000US0602896,"Artesia city, California",16522
1600000US0602910,"Artois CDP, California",295
1600000US0603092,"Atherton town, California",6914
1600000US0602924,"Arvin city, California",19304
1600000US0603026,"Aspen Springs CDP, California",65
1600000US0603064,"Atascadero city, California",28310
1600000US0603190,"Auberry CDP, California",2369
1600000US0603204,"Auburn city, California",13330
1600000US0603205,"Auburn Lake Trails CDP, California",3426
1600000US0603209,"August CDP, California",8390
1600000US0603274,"Avalon city, California",3728
1600000US0603526,"Bakersfield city, California",347483
1600000US0603330,"Avilla Beach CDP, California",1627
1600000US0603344,"Avocado Heights CDP, California",15411
1600000US0603386,"Azusa city, California",46361
1600000US0603666,"Baldwin Park city, California",75390
1600000US0603708,"Ballico CDP, California",406
1600000US0603820,"Banning city, California",29603
1600000US0604470,"Bayview CDP (Contra Costa County), California",1754
1600000US0604030,"Barstow city, California",22639
1600000US0604198,"Bass Lake CDP, California",527
1600000US0604415,"Bay Point CDP, California",21349
1600000US0604478,"Bayview CDP (Humboldt County), California",2510
1600000US0604576,"Beale AFB CDP, California",1319
1600000US0604632,"Bear Creek CDP, California",290
1600000US0604716,"Bear Valley CDP (Alpine County), California",121
1600000US0604730,"Bear Valley CDP (Mariposa County), California",125
1600000US0604734,"Bear Valley Springs CDP, California",5172
1600000US0604870,"Bell city, California",35477
1600000US0604758,"Beaumont city, California",36877
1600000US0604772,"Beckwourth CDP, California",432
1600000US0604856,"Belden CDP, California",22
1600000US0650258,"Napa city, California",76915
1600000US0650398,"National City city, California",58582
1600000US0650734,"Needles city, California",4844
1600000US0650874,"Nevada City city, California",3068
1600000US0650916,"Newark city, California",42573
1600000US0651000,"Newcastle CDP, California",1224
1600000US0651028,"New Cuyama CDP, California",517
1600000US0651042,"Newell CDP, California",449
1600000US0651280,"Nicasio CDP, California",96
1600000US0651140,"Newman city, California",10224
1600000US0651168,"New Pine Creek CDP, California",98
1600000US0651182,"Newport Beach city, California",85186
1600000US0651294,"Nice CDP, California",2731
1600000US3758360,"Rural Hall town, North Carolina",2937
1600000US3758420,"Ruth town, North Carolina",440
1600000US3758630,"St. James town, North Carolina",3165
1600000US3758440,"Rutherford College town, North Carolina",1341
1600000US3758460,"Rutherfordton town, North Carolina",4213
1600000US3758620,"St. Helena village, North Carolina",389
1600000US3758720,"St. Pauls town, North Carolina",2035
1600000US3758730,"St. Stephens CDP, North Carolina",8759
1600000US3758740,"Salem CDP, North Carolina",2218
1600000US3758840,"Salemburg town, North Carolina",435
1600000US3758860,"Salisbury city, North Carolina",33662
1600000US3758920,"Saluda city, North Carolina",713
1600000US3923618,"Eastlake city, Ohio",18577
1600000US3923702,"East Liberty CDP, Ohio",366
1600000US3923730,"East Liverpool city, Ohio",11195
1600000US3924234,"Eaton city, Ohio",8407
1600000US3758940,"Salvo CDP, North Carolina",229
1600000US3759090,"Sandy Creek town, North Carolina",260
1600000US3923940,"East Palestine city, Ohio",4721
1600000US3924024,"East Rochester CDP, Ohio",231
1600000US3924052,"East Sparta village, Ohio",819
1600000US3924262,"Eaton Estates CDP, Ohio",1222
1600000US3924486,"Edgerton village, Ohio",2012
1600000US3924542,"Edgewood CDP, Ohio",4432
1600000US3924598,"Edison village, Ohio",437
1600000US3924640,"Edon village, Ohio",834
1600000US3924766,"Eldorado village, Ohio",509
1600000US3925144,"Elmore village, Ohio",1410
1600000US3924794,"Elgin village, Ohio",57
1600000US3924808,"Elida village, Ohio",1905
1600000US3924850,"Elizabethtown CDP, Ohio",350
1600000US3925186,"Elmwood Place village, Ohio",2188
1600000US3925256,"Elyria city, Ohio",54533
1600000US3925676,"Etna CDP, Ohio",1215
1600000US3925368,"Empire village, Ohio",299
1600000US3925396,"Englewood city, Ohio",13465
1600000US3925452,"Enon village, Ohio",2415
1600000US3925704,"Euclid city, Ohio",48920
1600000US3925970,"Fairfield city, Ohio",42510
1600000US3925802,"Evendale village, Ohio",2767
1600000US3925914,"Fairborn city, Ohio",32352
1600000US3925942,"Fairfax village, Ohio",1699
1600000US3926110,"Fairfield Beach CDP, Ohio",1292
1600000US3926166,"Fairlawn city, Ohio",7437
1600000US3926306,"Fairport Harbor village, Ohio",3109
1600000US3926348,"Fairview village, Ohio",83
1600000US3926446,"Fairview Park city, Ohio",16826
1600000US3926880,"Felicity village, Ohio",818
1600000US3926656,"Farmersville village, Ohio",1009
1600000US3926768,"Fayette village, Ohio",1283
1600000US3926796,"Fayetteville village, Ohio",330
1600000US3927048,"Findlay city, Ohio",41202
1600000US3927104,"Finneytown CDP, Ohio",12741
1600000US3927303,"Five Points CDP, Ohio",1824
1600000US3927356,"Flat Rock CDP, Ohio",233
1600000US3927412,"Fletcher village, Ohio",473
1600000US3927538,"Florida village, Ohio",232
1600000US3927776,"Forestville CDP, Ohio",10532
1600000US3927552,"Flushing village, Ohio",879
1600000US3927636,"Forest village, Ohio",1461
1600000US3927706,"Forest Park city, Ohio",18720
1600000US3927818,"Fort Jennings village, Ohio",485
1600000US3927832,"Fort Loramie village, Ohio",1478
1600000US3927902,"Fort Recovery village, Ohio",1430
1600000US3927930,"Fort Seneca CDP, Ohio",254
1600000US3927944,"Fort Shawnee village, Ohio",3726
1600000US3928014,"Fostoria city, Ohio",13441
1600000US1733851,"Hebron village, Illinois",1216
1600000US1733877,"Hecker village, Illinois",481
1600000US1734007,"Henderson village, Illinois",255
1600000US1734098,"Hennepin village, Illinois",757
1600000US1734137,"Henning village, Illinois",251
1600000US1734358,"Herrin city, Illinois",12501
1600000US1734163,"Henry city, Illinois",2464
1600000US1734272,"Heritage Lake CDP, Illinois",1520
1600000US1734332,"Herrick village, Illinois",436
1600000US1734384,"Herscher village, Illinois",1591
1600000US1734423,"Hettick village, Illinois",181
1600000US1734449,"Heyworth village, Illinois",2841
1600000US1734514,"Hickory Hills city, Illinois",14049
1600000US1734553,"Hidalgo village, Illinois",106
1600000US1734670,"Highland city, Illinois",9919
1600000US1735047,"Hillsboro city, Illinois",6207
1600000US1734722,"Highland Park city, Illinois",29763
1600000US1734865,"Highwood city, Illinois",5405
1600000US1734982,"Hillcrest village, Illinois",1326
1600000US1735073,"Hillsdale village, Illinois",523
1600000US1735086,"Hillside village, Illinois",8157
1600000US1735203,"Hillview village, Illinois",193
1600000US1735268,"Hinckley village, Illinois",2070
1600000US1735281,"Hindsboro village, Illinois",313
1600000US1735307,"Hinsdale village, Illinois",16816
1600000US1735515,"Holiday Hills village, Illinois",610
1600000US1735385,"Hodgkins village, Illinois",1897
1600000US1735398,"Hoffman village, Illinois",508
1600000US1735411,"Hoffman Estates village, Illinois",51895
1600000US1735541,"Holiday Shores CDP, Illinois",2882
1600000US1735671,"Hollowayville village, Illinois",84
1600000US1735814,"Homer village, Illinois",1193
1600000US1735835,"Homer Glen village, Illinois",24220
1600000US1735866,"Hometown city, Illinois",4349
1600000US1735879,"Homewood village, Illinois",19323
1600000US1736061,"Hoopeston city, Illinois",5351
1600000US1736190,"Hopkins Park village, Illinois",603
1600000US1736074,"Hooppole village, Illinois",204
1600000US1736126,"Hopedale village, Illinois",865
1600000US1736150,"Hopewell village, Illinois",410
1600000US1736347,"Hoyleton village, Illinois",531
1600000US1736438,"Hudson village, Illinois",1838
1600000US1736477,"Huey village, Illinois",169
1600000US1736516,"Hull village, Illinois",461
1600000US1736542,"Humboldt village, Illinois",437
1600000US1736841,"Hutsonville village, Illinois",554
1600000US1736750,"Huntley village, Illinois",24291
1600000US1736568,"Hume village, Illinois",380
1600000US1736815,"Hurst city, Illinois",795
1600000US1737127,"Illiopolis village, Illinois",891
1600000US1737179,"Ina village, Illinois",2338
1600000US1737218,"Indian Creek village, Illinois",462
1600000US1737257,"Indian Head Park village, Illinois",3809
1600000US1737348,"Indianola village, Illinois",276
1600000US1737439,"Industry village, Illinois",478
1600000US1811746,"Center Point town, Indiana",242
1600000US1811836,"Centerville town, Indiana",2552
1600000US1811944,"Chalmers town, Indiana",508
1600000US1812034,"Chandler town, Indiana",2887
1600000US1812610,"Churubusco town, Indiana",1796
1600000US1737465,"Ingalls Park CDP, Illinois",3314
1600000US1812124,"Charlestown city, Indiana",7585
1600000US1812376,"Chesterfield town, Indiana",2547
1600000US1812412,"Chesterton town, Indiana",13068
1600000US1812574,"Chrisney town, Indiana",481
1600000US4720620,"Dickson city, Tennessee",14538
1600000US4720930,"Dodson Branch CDP, Tennessee",1074
1600000US4721420,"Dowelltown town, Tennessee",355
1600000US4721500,"Doyle town, Tennessee",537
1600000US4721540,"Dresden town, Tennessee",3005
1600000US4721740,"Ducktown city, Tennessee",475
1600000US4722000,"Dunlap city, Tennessee",4815
1600000US4722180,"Dyer city, Tennessee",2341
1600000US4828068,"Galveston city, Texas",47743
1600000US4828080,"Ganado city, Texas",2003
1600000US4828128,"Garceno CDP, Texas",420
1600000US4828152,"Garciasville CDP, Texas",46
1600000US4828176,"Garden City CDP, Texas",334
1600000US4829000,"Garland city, Texas",226876
1600000US4722200,"Dyersburg city, Tennessee",17145
1600000US4722340,"Eagleton Village CDP, Tennessee",5052
1600000US4828200,"Gardendale CDP, Texas",1574
1600000US4828248,"Garden Ridge city, Texas",3259
1600000US4828320,"Garfield CDP, Texas",1698
1600000US4829036,"Garrett town, Texas",806
1600000US4829060,"Garrison city, Texas",895
1600000US4829108,"Gary City town, Texas",311
1600000US4829114,"Garza-Salinas II CDP, Texas",719
1600000US4829168,"Gatesville city, Texas",15751
1600000US4829336,"Georgetown city, Texas",47400
1600000US4829348,"George West city, Texas",2445
1600000US4829564,"Gilmer city, Texas",4905
1600000US4829384,"Geronimo CDP, Texas",1032
1600000US4829408,"Gholson city, Texas",1061
1600000US4829432,"Giddings city, Texas",4881
1600000US4829612,"Girard CDP, Texas",50
1600000US4829660,"Gladewater city, Texas",6441
1600000US4829840,"Glenn Heights city, Texas",11278
1600000US4829876,"Glen Rose city, Texas",2444
1600000US4829912,"Glidden CDP, Texas",661
1600000US4829972,"Godley city, Texas",1009
1600000US4830080,"Goliad city, Texas",1908
1600000US4830092,"Golinda city, Texas",559
1600000US4830044,"Goldsmith city, Texas",257
1600000US4830056,"Goldthwaite city, Texas",1878
1600000US4830116,"Gonzales city, Texas",7237
1600000US4830188,"Goodlow city, Texas",200
1600000US4830224,"Goodrich city, Texas",271
1600000US4830272,"Gordon city, Texas",478
1600000US4830296,"Goree city, Texas",203
1600000US4830308,"Gorman city, Texas",1083
1600000US4830422,"Grand Acres CDP, Texas",49
1600000US4830380,"Graford city, Texas",584
1600000US4830392,"Graham city, Texas",8903
1600000US4830416,"Granbury city, Texas",7978
1600000US4830440,"Grandfalls town, Texas",360
1600000US4830464,"Grand Prairie city, Texas",175396
1600000US4830476,"Grand Saline city, Texas",3136
1600000US4830512,"Grandview city, Texas",1561
1600000US4830548,"Granger city, Texas",1419
1600000US4830584,"Granite Shoals city, Texas",4910
1600000US4830644,"Grapevine city, Texas",46334
1600000US4830608,"Granjeno city, Texas",293
1600000US4830629,"Grape Creek CDP, Texas",3154
1600000US4830632,"Grapeland city, Texas",1489
1600000US4830752,"Grays Prairie village, Texas",337
1600000US4830806,"Greatwood CDP, Texas",11538
1600000US4830890,"Green Valley Farms CDP, Texas",1272
1600000US4830920,"Greenville city, Texas",25557
1600000US4831064,"Gregory city, Texas",1907
1600000US4866806,"Serenada CDP, Texas",1641
1600000US4866848,"Seth Ward CDP, Texas",2025
1600000US4866884,"Seven Oaks city, Texas",111
1600000US4866908,"Seven Points city, Texas",1455
1600000US2662020,"Oxford village, Michigan",3436
1600000US2662180,"Palmer CDP, Michigan",418
1600000US2662340,"Parchment city, Michigan",1804
1600000US2662500,"Parkdale CDP, Michigan",704
1600000US2662740,"Parma village, Michigan",769
1600000US2662980,"Paw Paw village, Michigan",3534
1600000US2663300,"Pellston village, Michigan",822
1600000US2663020,"Paw Paw Lake CDP, Michigan",3511
1600000US2663200,"Pearl Beach CDP, Michigan",2829
1600000US2663260,"Peck village, Michigan",632
1600000US2663540,"Pentwater village, Michigan",857
1600000US2663660,"Perrinton village, Michigan",406
1600000US2663700,"Perry city, Michigan",2188
1600000US2663800,"Petersburg city, Michigan",1146
1600000US2663820,"Petoskey city, Michigan",5670
1600000US2663900,"Pewamo village, Michigan",469
1600000US2664140,"Pinckney village, Michigan",2427
1600000US2664020,"Pierson village, Michigan",172
1600000US2664060,"Pigeon village, Michigan",1208
1600000US2664100,"Pilgrim CDP, Michigan",11
1600000US2664160,"Pinconning city, Michigan",1307
1600000US2664740,"Plainwell city, Michigan",3804
1600000US2664900,"Pleasant Ridge city, Michigan",2526
1600000US2665060,"Plymouth city, Michigan",9132
1600000US2665420,"Ponshewaing CDP, Michigan",69
1600000US2665440,"Pontiac city, Michigan",59515
1600000US2665820,"Port Huron city, Michigan",30184
1600000US2665560,"Portage city, Michigan",46292
1600000US2665680,"Port Austin village, Michigan",664
1600000US2665800,"Port Hope village, Michigan",267
1600000US2665860,"Portland city, Michigan",3883
1600000US2665900,"Port Sanilac village, Michigan",623
1600000US2666000,"Posen village, Michigan",234
1600000US2666100,"Potterville city, Michigan",2617
1600000US2666140,"Powers village, Michigan",422
1600000US2666300,"Prescott village, Michigan",266
1600000US2666720,"Quinnesec CDP, Michigan",1191
1600000US2666343,"Presque Isle Harbor CDP, Michigan",600
1600000US2666400,"Prudenville CDP, Michigan",1682
1600000US2666640,"Quincy village, Michigan",1652
1600000US2667140,"Rapid City CDP, Michigan",1352
1600000US2667280,"Ravenna village, Michigan",1219
1600000US2667500,"Reading city, Michigan",1078
1600000US2667820,"Reed City city, Michigan",2425
1600000US2667900,"Reese village, Michigan",1454
1600000US2667980,"Republic CDP, Michigan",570
1600000US2668880,"Riverview city, Michigan",12486
1600000US2668240,"Richland village, Michigan",751
1600000US2668380,"Richmond city, Michigan",5735
1600000US2668760,"River Rouge city, Michigan",7903
1600000US2668990,"Robin Glen-Indiantown CDP, Michigan",722
1600000US2669020,"Rochester city, Michigan",12711
1600000US2669035,"Rochester Hills city, Michigan",70995
1600000US2669080,"Rockford city, Michigan",5719
1600000US2669180,"Rockwood city, Michigan",3289
1600000US2756950,"St. Francis city, Minnesota",7218
1600000US2757022,"St. Hilaire city, Minnesota",279
1600000US2757040,"St. James city, Minnesota",4605
1600000US2757130,"St. Joseph city, Minnesota",6534
1600000US2757292,"St. Marys Point city, Minnesota",368
1600000US2757202,"St. Leo city, Minnesota",100
1600000US2757220,"St. Louis Park city, Minnesota",45250
1600000US2757238,"St. Martin city, Minnesota",308
1600000US2757346,"St. Michael city, Minnesota",16399
1600000US2758000,"St. Paul city, Minnesota",285068
1600000US2758018,"St. Paul Park city, Minnesota",5279
1600000US0138416,"Jasper city, Alabama",14352
1600000US0139520,"Kennedy town, Alabama",447
1600000US5142746,"Kingstowne CDP, Virginia",15556
1600000US0139088,"Joppa CDP, Alabama",501
1600000US0139280,"Kansas town, Alabama",226
1600000US0139472,"Kellyton town, Alabama",217
1600000US0139784,"Killen town, Alabama",1108
1600000US0139856,"Kimberly town, Alabama",2711
1600000US0140072,"Kinsey town, Alabama",2198
1600000US0140096,"Kinston town, Alabama",540
1600000US0140648,"Ladonia CDP, Alabama",3142
1600000US0140672,"La Fayette city, Alabama",3003
1600000US3426550,"Glen Gardner borough, New Jersey",1704
1600000US3426610,"Glen Ridge borough, New Jersey",7527
1600000US3426640,"Glen Rock borough, New Jersey",11601
1600000US3427840,"Green Knoll CDP, New Jersey",6200
1600000US3426820,"Gloucester City city, New Jersey",11456
1600000US3426902,"Golden Triangle CDP, New Jersey",4145
1600000US3427360,"Great Meadows CDP, New Jersey",303
1600000US3427995,"Greentree CDP, New Jersey",11367
1600000US3428250,"Greenwich CDP, New Jersey",2755
1600000US3428470,"Griggstown CDP, New Jersey",819
1600000US3428620,"Groveville CDP, New Jersey",2945
1600000US3428650,"Guttenberg town, New Jersey",11176
1600000US3428680,"Hackensack city, New Jersey",43010
1600000US3428710,"Hackettstown town, New Jersey",9724
1600000US3428770,"Haddonfield borough, New Jersey",11593
1600000US3428800,"Haddon Heights borough, New Jersey",7473
1600000US3428920,"Hainesburg CDP, New Jersey",91
1600000US3429460,"Hampton borough, New Jersey",1401
1600000US3602121,"Andes CDP, New York",252
1600000US3602220,"Angola on the Lake CDP, New York",1675
1600000US3602649,"Armonk CDP, New York",4330
1600000US3602308,"Apalachin CDP, New York",1131
1600000US3602506,"Ardsley village, New York",4452
1600000US3602968,"Atlantic Beach village, New York",1891
1600000US3604803,"Baxter Estates village, New York",999
1600000US3604286,"Balmville CDP, New York",3178
1600000US3604396,"Bardonia CDP, New York",4108
1600000US3605039,"Baywood CDP, New York",7350
1600000US3605100,"Beacon city, New York",15541
1600000US3605193,"Beaver Dam Lake CDP, New York",2242
1600000US3605309,"Bedford CDP, New York",1834
1600000US3605342,"Bedford Hills CDP, New York",3001
1600000US3605562,"Belfast CDP, New York",837
1600000US3605672,"Belle Terre village, New York",792
1600000US3605738,"Bellmore CDP, New York",16218
1600000US3605639,"Bellerose village, New York",1193
1600000US3605661,"Bellerose Terrace CDP, New York",2198
1600000US3605683,"Belleville CDP, New York",226
1600000US3605771,"Bellport village, New York",2084
1600000US3605815,"Belmont village, New York",969
1600000US3605848,"Bemus Point village, New York",364
1600000US3606046,"Bergen village, New York",1176
1600000US3606387,"Bethpage CDP, New York",16429
1600000US3606464,"Big Flats CDP, New York",5277
1600000US3606794,"Black River village, New York",1348
1600000US3606574,"Billington Heights CDP, New York",1685
1600000US3606607,"Binghamton city, New York",47376
1600000US3606644,"Binghamton University CDP, New York",6177
1600000US3606849,"Blasdell village, New York",2553
1600000US3606860,"Blauvelt CDP, New York",5689
1600000US3606904,"Bliss CDP, New York",527
1600000US3606937,"Blodgett Mills CDP, New York",303
1600000US3606945,"Bloomfield village, New York",1361
1600000US3606959,"Bloomingburg village, New York",420
1600000US3607025,"Bloomville CDP, New York",213
1600000US3607190,"Bolivar village, New York",1047
1600000US3607069,"Blue Point CDP, New York",4773
1600000US3607157,"Bohemia CDP, New York",10180
1600000US3607245,"Bolton Landing CDP, New York",513
1600000US3607355,"Boonville village, New York",2072
1600000US3607960,"Brasher Falls CDP, New York",669
1600000US3608004,"Breesport CDP, New York",626
1600000US3608026,"Brentwood CDP, New York",60664
1600000US3608059,"Brewerton CDP, New York",4029
1600000US3608070,"Brewster village, New York",2390
1600000US0665070,"San Carlos city, California",28406
1600000US0665084,"San Clemente city, California",63522
1600000US0666070,"San Dimas city, California",33371
1600000US0665112,"Sand City city, California",334
1600000US0666000,"San Diego city, California",1307402
1600000US0666004,"San Diego Country Estates CDP, California",10109
1600000US0666140,"San Fernando city, California",23645
1600000US0667000,"San Francisco city, California",805235
1600000US0667042,"San Gabriel city, California",39718
1600000US0667056,"Sanger city, California",24270
1600000US0667070,"San Geronimo CDP, California",446
1600000US0667112,"San Jacinto city, California",44199
1600000US0668028,"San Juan Capistrano city, California",34593
1600000US0667126,"San Joaquin city, California",4001
1600000US0668000,"San Jose city, California",945942
1600000US0668014,"San Juan Bautista city, California",1862
1600000US0668084,"San Leandro city, California",84950
1600000US0668112,"San Lorenzo CDP, California",23452
1600000US0668140,"San Lucas CDP, California",269
1600000US0668154,"San Luis Obispo city, California",45119
1600000US0668196,"San Marcos city, California",83781
1600000US0668263,"San Miguel CDP (Contra Costa County), California",3392
1600000US0668224,"San Marino city, California",13147
1600000US0668238,"San Martin CDP, California",7027
1600000US0668252,"San Mateo city, California",97207
1600000US0668266,"San Miguel CDP (San Luis Obispo County), California",2336
1600000US0668294,"San Pablo city, California",29139
1600000US0668308,"San Pasqual CDP, California",2041
1600000US0668364,"San Rafael city, California",57713
1600000US0668378,"San Ramon city, California",72148
1600000US0668434,"San Simeon CDP, California",462
1600000US0669000,"Santa Ana city, California",324528
1600000US0963270,"Quinebaug CDP, Connecticut",1133
1600000US0963900,"Ridgefield CDP, Connecticut",7645
1600000US0964530,"Riverside CDP, Connecticut",8416
1600000US0965230,"Rockville CDP, Connecticut",7474
1600000US0966455,"Salmon Brook CDP, Connecticut",2324
1600000US0967050,"Saybrook Manor CDP, Connecticut",1052
1600000US0968450,"Sherwood Manor CDP, Connecticut",5410
1600000US0967890,"Sharon CDP, Connecticut",729
1600000US0968100,"Shelton city, Connecticut",39559
1600000US0969010,"Simsbury Center CDP, Connecticut",5836
1600000US0969150,"Somers CDP, Connecticut",1789
1600000US0969990,"South Coventry CDP, Connecticut",1483
1600000US0971040,"Southport CDP, Connecticut",1585
1600000US0971250,"South Windham CDP, Connecticut",1421
1600000US0971460,"Southwood Acres CDP, Connecticut",7657
1600000US0971530,"South Woodstock CDP, Connecticut",1291
1600000US0972300,"Stafford Springs CDP, Connecticut",4988
1600000US0974260,"Stratford CDP, Connecticut",51384
1600000US0973000,"Stamford city, Connecticut",122643
1600000US0973700,"Stonington borough, Connecticut",929
1600000US0973980,"Storrs CDP, Connecticut",15344
1600000US0974655,"Suffield Depot CDP, Connecticut",1325
1600000US0975100,"Tariffville CDP, Connecticut",1324
1600000US0975200,"Terramuggus CDP, Connecticut",1025
1600000US0975240,"Terryville CDP, Connecticut",5387
1600000US0975660,"Thomaston CDP, Connecticut",1910
1600000US0975940,"Thompsonville CDP, Connecticut",8577
1600000US0980000,"Waterbury city, Connecticut",110366
1600000US0976500,"Torrington city, Connecticut",36383
1600000US0977270,"Trumbull CDP, Connecticut",36018
1600000US0978880,"Wallingford Center CDP, Connecticut",18209
1600000US2943292,"Linneus city, Missouri",278
1600000US2943454,"Livonia village, Missouri",74
1600000US2943490,"Lockwood city, Missouri",936
1600000US2943760,"Lone Jack city, Missouri",1050
1600000US2944516,"Luray village, Missouri",99
1600000US2943652,"Lohman city, Missouri",163
1600000US2943274,"Linn Creek city, Missouri",244
1600000US2943346,"Lithium village, Missouri",89
1600000US2943468,"Loch Lloyd village, Missouri",600
1600000US2943472,"Lock Springs village, Missouri",57
1600000US2943672,"Loma Linda town, Missouri",725
1600000US2943940,"Longtown town, Missouri",102
1600000US2944156,"Louisburg village, Missouri",122
1600000US2944174,"Louisiana city, Missouri",3364
1600000US2944282,"Lowry City city, Missouri",640
1600000US2944829,"McCord Bend village, Missouri",297
1600000US2945614,"Malden city, Missouri",4275
1600000US2944372,"Lucerne village, Missouri",85
1600000US2944390,"Ludlow town, Missouri",137
1600000US2944498,"Lupus town, Missouri",33
1600000US2944768,"McBaine town, Missouri",10
1600000US2945020,"McFall city, Missouri",93
1600000US2945110,"Mackenzie village, Missouri",134
1600000US2945200,"McKittrick town, Missouri",61
1600000US2945218,"Macks Creek city, Missouri",244
1600000US2945326,"Macon city, Missouri",5471
1600000US2945470,"Madison city, Missouri",554
1600000US2945596,"Maitland city, Missouri",343
1600000US2945632,"Malta Bend town, Missouri",250
1600000US2945668,"Manchester city, Missouri",18094
1600000US2945740,"Mansfield city, Missouri",1296
1600000US2945830,"Maplewood city, Missouri",8046
1600000US2945848,"Marble Hill city, Missouri",1477
