,PCT023003,NAME,state,place
25743,446,"Pewamo village, Michigan",26,63900
25744,2376,"Pinckney village, Michigan",26,64140
25745,169,"Pierson village, Michigan",26,64020
25746,1191,"Pigeon village, Michigan",26,64060
25747,11,"Pilgrim CDP, Michigan",26,64100
25748,1261,"Pinconning city, Michigan",26,64160
25749,3651,"Plainwell city, Michigan",26,64740
25750,2392,"Pleasant Ridge city, Michigan",26,64900
25751,8598,"Plymouth city, Michigan",26,65060
25752,68,"Ponshewaing CDP, Michigan",26,65420
25753,20466,"Pontiac city, Michigan",26,65440
25754,25342,"Port Huron city, Michigan",26,65820
25755,40217,"Portage city, Michigan",26,65560
25756,638,"Port Austin village, Michigan",26,65680
25757,249,"Port Hope village, Michigan",26,65800
25758,3754,"Portland city, Michigan",26,65860
25759,606,"Port Sanilac village, Michigan",26,65900
25760,225,"Posen village, Michigan",26,66000
25761,2466,"Potterville city, Michigan",26,66100
25762,415,"Powers village, Michigan",26,66140
25763,257,"Prescott village, Michigan",26,66300
25764,1158,"Quinnesec CDP, Michigan",26,66720
25765,593,"Presque Isle Harbor CDP, Michigan",26,66343
25766,1626,"Prudenville CDP, Michigan",26,66400
25767,1600,"Quincy village, Michigan",26,66640
25768,1284,"Rapid City CDP, Michigan",26,67140
25769,1146,"Ravenna village, Michigan",26,67280
25770,1066,"Reading city, Michigan",26,67500
25771,2298,"Reed City city, Michigan",26,67820
25772,1413,"Reese village, Michigan",26,67900
25773,557,"Republic CDP, Michigan",26,67980
25774,11613,"Riverview city, Michigan",26,68880
25775,711,"Richland village, Michigan",26,68240
25776,5400,"Richmond city, Michigan",26,68380
25777,3111,"River Rouge city, Michigan",26,68760
25778,667,"Robin Glen-Indiantown CDP, Michigan",26,68990
25779,11262,"Rochester city, Michigan",26,69020
25780,58309,"Rochester Hills city, Michigan",26,69035
25781,5434,"Rockford city, Michigan",26,69080
25782,3111,"Rockwood city, Michigan",26,69180
25783,6920,"St. Francis city, Minnesota",27,56950
25784,273,"St. Hilaire city, Minnesota",27,57022
25785,3768,"St. James city, Minnesota",27,57040
25786,6124,"St. Joseph city, Minnesota",27,57130
25787,363,"St. Marys Point city, Minnesota",27,57292
25788,98,"St. Leo city, Minnesota",27,57202
25789,37686,"St. Louis Park city, Minnesota",27,57220
25790,302,"St. Martin city, Minnesota",27,57238
25791,15293,"St. Michael city, Minnesota",27,57346
25792,171365,"St. Paul city, Minnesota",27,58000
25793,4674,"St. Paul Park city, Minnesota",27,58018
25794,11670,"Jasper city, Alabama",01,38416
25795,373,"Kennedy town, Alabama",01,39520
25796,9770,"Kingstowne CDP, Virginia",51,42746
25797,408,"Joppa CDP, Alabama",01,39088
25798,226,"Kansas town, Alabama",01,39280
25799,148,"Kellyton town, Alabama",01,39472
25800,1041,"Killen town, Alabama",01,39784
25801,2608,"Kimberly town, Alabama",01,39856
25802,1096,"Kinsey town, Alabama",01,40072
25803,516,"Kinston town, Alabama",01,40096
25804,2717,"Ladonia CDP, Alabama",01,40648
25805,879,"La Fayette city, Alabama",01,40672
25806,1611,"Glen Gardner borough, New Jersey",34,26550
25807,6489,"Glen Ridge borough, New Jersey",34,26610
25808,10111,"Glen Rock borough, New Jersey",34,26640
25809,4935,"Green Knoll CDP, New Jersey",34,27840
25810,10370,"Gloucester City city, New Jersey",34,26820
25811,2957,"Golden Triangle CDP, New Jersey",34,26902
25812,278,"Great Meadows CDP, New Jersey",34,27360
25813,8357,"Greentree CDP, New Jersey",34,27995
25814,2027,"Greenwich CDP, New Jersey",34,28250
25815,711,"Griggstown CDP, New Jersey",34,28470
25816,2491,"Groveville CDP, New Jersey",34,28620
25817,7537,"Guttenberg town, New Jersey",34,28650
25818,20072,"Hackensack city, New Jersey",34,28680
25819,8273,"Hackettstown town, New Jersey",34,28710
25820,11040,"Haddonfield borough, New Jersey",34,28770
25821,7133,"Haddon Heights borough, New Jersey",34,28800
25822,88,"Hainesburg CDP, New Jersey",34,28920
25823,1293,"Hampton borough, New Jersey",34,29460
25824,243,"Andes CDP, New York",36,02121
25825,1623,"Angola on the Lake CDP, New York",36,02220
25826,4013,"Armonk CDP, New York",36,02649
25827,1099,"Apalachin CDP, New York",36,02308
25828,3466,"Ardsley village, New York",36,02506
25829,1827,"Atlantic Beach village, New York",36,02968
25830,810,"Baxter Estates village, New York",36,04803
25831,2322,"Balmville CDP, New York",36,04286
25832,3463,"Bardonia CDP, New York",36,04396
25833,4688,"Baywood CDP, New York",36,05039
25834,9887,"Beacon city, New York",36,05100
25835,2046,"Beaver Dam Lake CDP, New York",36,05193
25836,1723,"Bedford CDP, New York",36,05309
25837,2209,"Bedford Hills CDP, New York",36,05342
25838,803,"Belfast CDP, New York",36,05562
25839,733,"Belle Terre village, New York",36,05672
25840,15144,"Bellmore CDP, New York",36,05738
25841,1039,"Bellerose village, New York",36,05639
25842,1087,"Bellerose Terrace CDP, New York",36,05661
25843,224,"Belleville CDP, New York",36,05683
25844,1963,"Bellport village, New York",36,05771
25845,938,"Belmont village, New York",36,05815
25846,351,"Bemus Point village, New York",36,05848
25847,1135,"Bergen village, New York",36,06046
25848,14916,"Bethpage CDP, New York",36,06387
25849,4968,"Big Flats CDP, New York",36,06464
25850,1208,"Black River village, New York",36,06794
25851,1654,"Billington Heights CDP, New York",36,06574
25852,36773,"Binghamton city, New York",36,06607
25853,4046,"Binghamton University CDP, New York",36,06644
25854,2442,"Blasdell village, New York",36,06849
25855,4826,"Blauvelt CDP, New York",36,06860
25856,516,"Bliss CDP, New York",36,06904
25857,300,"Blodgett Mills CDP, New York",36,06937
25858,1301,"Bloomfield village, New York",36,06945
25859,354,"Bloomingburg village, New York",36,06959
25860,205,"Bloomville CDP, New York",36,07025
25861,1022,"Bolivar village, New York",36,07190
25862,4551,"Blue Point CDP, New York",36,07069
25863,9561,"Bohemia CDP, New York",36,07157
25864,490,"Bolton Landing CDP, New York",36,07245
25865,2055,"Boonville village, New York",36,07355
25866,642,"Brasher Falls CDP, New York",36,07960
25867,609,"Breesport CDP, New York",36,08004
25868,29344,"Brentwood CDP, New York",36,08026
25869,3841,"Brewerton CDP, New York",36,08059
25870,1810,"Brewster village, New York",36,08070
25871,22497,"San Carlos city, California",06,65070
25872,54605,"San Clemente city, California",06,65084
25873,24038,"San Dimas city, California",06,66070
25874,223,"Sand City city, California",06,65112
25875,769971,"San Diego city, California",06,66000
25876,9107,"San Diego Country Estates CDP, California",06,66004
25877,12068,"San Fernando city, California",06,66140
25878,390387,"San Francisco city, California",06,67000
25879,10076,"San Gabriel city, California",06,67042
25880,14454,"Sanger city, California",06,67056
25881,421,"San Geronimo CDP, California",06,67070
25882,25272,"San Jacinto city, California",06,67112
25883,26664,"San Juan Capistrano city, California",06,68028
25884,1966,"San Joaquin city, California",06,67126
25885,404437,"San Jose city, California",06,68000
25886,1125,"San Juan Bautista city, California",06,68014
25887,31946,"San Leandro city, California",06,68084
25888,11115,"San Lorenzo CDP, California",06,68112
25889,113,"San Lucas CDP, California",06,68140
25890,38117,"San Luis Obispo city, California",06,68154
25891,53235,"San Marcos city, California",06,68196
25892,2986,"San Miguel CDP (Contra Costa County), California",06,68263
25893,5434,"San Marino city, California",06,68224
25894,4329,"San Martin CDP, California",06,68238
25895,56214,"San Mateo city, California",06,68252
25896,1638,"San Miguel CDP (San Luis Obispo County), California",06,68266
25897,9391,"San Pablo city, California",06,68294
25898,1344,"San Pasqual CDP, California",06,68308
25899,40734,"San Rafael city, California",06,68364
25900,38639,"San Ramon city, California",06,68378
25901,270,"San Simeon CDP, California",06,68434
25902,148838,"Santa Ana city, California",06,69000
25903,1109,"Quinebaug CDP, Connecticut",09,63270
25904,7153,"Ridgefield CDP, Connecticut",09,63900
25905,7392,"Riverside CDP, Connecticut",09,64530
25906,5680,"Rockville CDP, Connecticut",09,65230
25907,2240,"Salmon Brook CDP, Connecticut",09,66455
25908,1010,"Saybrook Manor CDP, Connecticut",09,67050
25909,5058,"Sherwood Manor CDP, Connecticut",09,68450
25910,693,"Sharon CDP, Connecticut",09,67890
25911,35904,"Shelton city, Connecticut",09,68100
25912,5374,"Simsbury Center CDP, Connecticut",09,69010
25913,1747,"Somers CDP, Connecticut",09,69150
25914,1400,"South Coventry CDP, Connecticut",09,69990
25915,1466,"Southport CDP, Connecticut",09,71040
25916,1275,"South Windham CDP, Connecticut",09,71250
25917,7279,"Southwood Acres CDP, Connecticut",09,71460
25918,1251,"South Woodstock CDP, Connecticut",09,71530
25919,4651,"Stafford Springs CDP, Connecticut",09,72300
25920,39249,"Stratford CDP, Connecticut",09,74260
25921,79663,"Stamford city, Connecticut",09,73000
25922,896,"Stonington borough, Connecticut",09,73700
25923,12370,"Storrs CDP, Connecticut",09,73980
25924,1231,"Suffield Depot CDP, Connecticut",09,74655
25925,1167,"Tariffville CDP, Connecticut",09,75100
25926,976,"Terramuggus CDP, Connecticut",09,75200
25927,5122,"Terryville CDP, Connecticut",09,75240
25928,1820,"Thomaston CDP, Connecticut",09,75660
25929,6992,"Thompsonville CDP, Connecticut",09,75940
25930,64864,"Waterbury city, Connecticut",09,80000
25931,32278,"Torrington city, Connecticut",09,76500
25932,32424,"Trumbull CDP, Connecticut",09,77270
25933,15924,"Wallingford Center CDP, Connecticut",09,78880
25934,274,"Linneus city, Missouri",29,43292
25935,74,"Livonia village, Missouri",29,43454
25936,904,"Lockwood city, Missouri",29,43490
25937,990,"Lone Jack city, Missouri",29,43760
25938,98,"Luray village, Missouri",29,44516
25939,159,"Lohman city, Missouri",29,43652
25940,241,"Linn Creek city, Missouri",29,43274
25941,88,"Lithium village, Missouri",29,43346
25942,568,"Loch Lloyd village, Missouri",29,43468
25943,57,"Lock Springs village, Missouri",29,43472
25944,645,"Loma Linda town, Missouri",29,43672
25945,101,"Longtown town, Missouri",29,43940
25946,115,"Louisburg village, Missouri",29,44156
25947,3023,"Louisiana city, Missouri",29,44174
25948,625,"Lowry City city, Missouri",29,44282
25949,285,"McCord Bend village, Missouri",29,44829
25950,3050,"Malden city, Missouri",29,45614
25951,84,"Lucerne village, Missouri",29,44372
25952,127,"Ludlow town, Missouri",29,44390
25953,32,"Lupus town, Missouri",29,44498
25954,10,"McBaine town, Missouri",29,44768
25955,93,"McFall city, Missouri",29,45020
25956,133,"Mackenzie village, Missouri",29,45110
25957,61,"McKittrick town, Missouri",29,45200
25958,237,"Macks Creek city, Missouri",29,45218
25959,4965,"Macon city, Missouri",29,45326
25960,546,"Madison city, Missouri",29,45470
25961,340,"Maitland city, Missouri",29,45596
25962,241,"Malta Bend town, Missouri",29,45632
25963,15842,"Manchester city, Missouri",29,45668
25964,1265,"Mansfield city, Missouri",29,45740
25965,5966,"Maplewood city, Missouri",29,45830
25966,1424,"Marble Hill city, Missouri",29,45848
25967,1744,"Marlborough village, Missouri",29,46208
25968,203,"Marquand city, Missouri",29,46244
25969,10347,"Marshall city, Missouri",29,46316
25970,6401,"Marshfield city, Missouri",29,46388
25971,403,"Marston city, Missouri",29,46406
25972,1108,"Marthasville city, Missouri",29,46424
25973,2188,"Marceline city, Missouri",29,45866
25974,2143,"Marionville city, Missouri",29,46172
25975,298,"Martinsburg town, Missouri",29,46460
25976,20122,"Maryland Heights city, Missouri",29,46586
25977,57,"Burr village, Nebraska",31,07205
25978,3407,"Broken Bow city, Nebraska",31,06610
25979,111,"Brock village, Nebraska",31,06505
25980,65,"Bristow village, Nebraska",31,06400
25981,129,"Brownville village, Nebraska",31,06750
25982,321,"Brule village, Nebraska",31,06785
25983,123,"Broadwater village, Nebraska",31,06470
25984,15,"Brownlee CDP, Nebraska",31,06680
25985,120,"Bushnell village, Nebraska",31,07415
25986,313,"Butte village, Nebraska",31,07485
25987,88,"Carleton village, Nebraska",31,07975
25988,279,"Bruning village, Nebraska",31,06820
25989,82,"Burchard village, Nebraska",31,07065
25990,83,"Byron village, Nebraska",31,07555
25991,96,"Bruno village, Nebraska",31,06855
25992,138,"Brunswick village, Nebraska",31,06890
25993,1203,"Burwell city, Nebraska",31,07345
25994,10,"Burton village, Nebraska",31,07310
25995,760,"Cairo village, Nebraska",31,07625
25996,530,"Callaway village, Nebraska",31,07660
25997,1048,"Cambridge city, Nebraska",31,07730
25998,221,"Carroll village, Nebraska",31,08010
25999,374,"Cedar Rapids village, Nebraska",31,08220
26000,83,"Center village, Nebraska",31,08360
26001,14280,"Mountlake Terrace city, Washington",53,47490
26002,187,"Malden town, Washington",53,42275
26003,1061,"Morton city, Washington",53,47175
26004,15550,"Moses Lake city, Washington",53,47245
26005,3087,"Moses Lake North CDP, Washington",53,47280
26006,539,"Mossyrock city, Washington",53,47315
26007,23120,"Mount Vernon city, Washington",53,47560
26008,738,"Naches town, Washington",53,47805
26009,6893,"Mount Vista CDP, Washington",53,47630
26010,2344,"Moxee city, Washington",53,47665
26011,15172,"Mukilteo city, Washington",53,47735
26012,1607,"Napavine city, Washington",53,47980
26013,357,"Naselle CDP, Washington",53,48015
26014,1879,"Navy Yard City CDP, Washington",53,48225
26015,187,"Wilson Creek town, Washington",53,79135
26016,1439,"Wilderness Rim CDP, Washington",53,78780
26017,459,"Wilkeson town, Washington",53,78925
26018,201,"Willapa CDP, Washington",53,78995
26019,1134,"Winlock city, Washington",53,79275
26020,384,"Winthrop town, Washington",53,79380
26021,4758,"Woodland city, Washington",53,79625
26022,304,"Wishram CDP, Washington",53,79485
26023,5929,"Wollochet CDP, Washington",53,79555
26024,8769,"Woodinville city, Washington",53,79590
26025,61065,"Yakima city, Washington",53,80010
26026,5068,"Woods Creek CDP, Washington",53,79825
26027,1144,"Woodway city, Washington",53,79835
26028,1500,"Yacolt town, Washington",53,79975
26029,865,"Yarrow Point town, Washington",53,80150
26030,5585,"Yelm city, Washington",53,80220
26031,556,"Accoville CDP, West Virginia",54,00196
26032,1890,"Zillah city, Washington",53,80500
26033,324,"Amherstdale CDP, West Virginia",54,01660
26034,291,"Albright town, West Virginia",54,00748
26035,1730,"Alum Creek CDP, West Virginia",54,01396
26036,201,"Anawalt town, West Virginia",54,01780
26037,97,"Auburn town, West Virginia",54,03364
26038,111,"Bartow CDP, West Virginia",54,04780
26039,199,"Apple Grove CDP, West Virginia",54,02188
26040,955,"Athens town, West Virginia",54,03292
26041,1077,"Alderson town, West Virginia",54,00772
26042,1227,"Barrackville town, West Virginia",54,04612
26043,747,"Anmoore town, West Virginia",54,01900
26044,602,"Bath (Berkeley Springs) town, West Virginia",54,04876
26045,770,"Addison (Webster Springs) town, West Virginia",54,00364
26046,579,"Bancroft town, West Virginia",54,04204
26047,1357,"Ansted town, West Virginia",54,01996
26048,3729,"Barboursville village, West Virginia",54,04276
26049,285,"Bayard town, West Virginia",54,04924
26050,1888,"Belington town, West Virginia",54,05788
26051,200,"Aurora CDP, West Virginia",54,03460
26052,224,"Bartley CDP, West Virginia",54,04732
26053,117,"Beards Fork CDP, West Virginia",54,05068
26054,12743,"Beckley city, West Virginia",54,05332
26055,515,"Beech Bottom village, West Virginia",54,05452
26056,94,"Belva CDP, West Virginia",54,06052
26057,1360,"Benwood city, West Virginia",54,06340
26058,91,"Bergoo CDP, West Virginia",54,06436
26059,256,"Berwind CDP, West Virginia",54,06748
26060,921,"Bethany town, West Virginia",54,06844
26061,106,"Birch River CDP, West Virginia",54,07756
26062,2395,"Bethlehem village, West Virginia",54,06940
26063,688,"Beverly town, West Virginia",54,06988
26064,235,"Big Creek CDP, West Virginia",54,07228
26065,166,"Blacksville town, West Virginia",54,08092
26066,15053,"Desert Hot Springs city, California",06,18996
26067,6728,"Desert Palms CDP, California",06,19022
26068,709,"Desert Shores CDP, California",06,19024
26069,1286,"Desert View Highlands CDP, California",06,19052
26070,66411,"Santa Barbara city, California",06,69070
26071,52359,"Santa Clara city, California",06,69084
26072,44661,"Santa Cruz city, California",06,69112
26073,1077,"Santa Margarita CDP, California",06,69182
26074,55983,"Santa Maria city, California",06,69196
26075,119158,"Santa Rosa city, California",06,70098
26076,832,"Santa Nella CDP, California",06,70028
26077,18458,"Santa Paula city, California",06,70042
26078,3335,"Santa Venetia CDP, California",06,70154
26079,9514,"Santa Fe Springs city, California",06,69154
26080,125005,"Santa Clarita city, California",06,69088
26081,69663,"Santa Monica city, California",06,70000
26082,2904,"Santa Rosa Valley CDP, California",06,70130
26083,904,"Santa Susana CDP, California",06,70140
26084,3797,"Santa Ynez CDP, California",06,70182
26085,44083,"Santee city, California",06,70224
26086,4275,"Saranap CDP, California",06,70266
26087,16125,"Saratoga city, California",06,70280
26088,413,"Saticoy CDP, California",06,70322
26089,48,"Sattley CDP, California",06,70336
26090,6400,"Sausalito city, California",06,70364
26091,674,"Scotia CDP, California",06,70518
26092,9958,"Scotts Valley city, California",06,70588
26093,2758,"Seacliff CDP, California",06,70644
26094,1405,"Searles Valley CDP, California",06,70728
26095,20154,"Seal Beach city, California",06,70686
26096,1220,"Sea Ranch CDP, California",06,70712
26097,15978,"Seaside city, California",06,70742
26098,6509,"Sebastopol city, California",06,70770
26099,746,"Seeley CDP, California",06,70798
26100,12869,"Selma city, California",06,70882
26101,10,"Sequoia Crest CDP, California",06,70966
26102,118,"Sereno del Mar CDP, California",06,71000
26103,200,"Seville CDP, California",06,71078
26104,1612,"Shasta CDP, California",06,71218
26105,1560,"Shackelford CDP, California",06,71084
26106,8150,"Shafter city, California",06,71106
26107,840,"Shandon CDP, California",06,71134
26108,8749,"Shasta Lake city, California",06,71225
26109,611,"Shaver Lake CDP, California",06,71246
26110,821,"Shell Ridge CDP, California",06,71362
26111,630,"Shelter Cove CDP, California",06,71372
26112,1026,"Sheridan CDP, California",06,71414
26113,3919,"Shingle Springs CDP, California",06,71554
26114,2124,"Shingletown CDP, California",06,71568
26115,28,"Shoshone CDP, California",06,71680
26116,421,"Sierra Village CDP, California",06,71834
26117,466,"Sierra Brooks CDP, California",06,71774
26118,200,"Sierra City CDP, California",06,71778
26119,8967,"Sierra Madre city, California",06,71806
26120,187,"Sierraville CDP, California",06,71848
26121,4650,"Signal Hill city, California",06,71876
26122,1010,"Silverado Resort CDP, California",06,71927
26123,0,"Silver City CDP, California",06,71932
26124,4566,"Silver Lakes CDP, California",06,71964
26125,93597,"Simi Valley city, California",06,72016
26126,146,"Sisquoc CDP, California",06,72086
26127,162,"Bethel town, Delaware",10,05820
26128,757,"Blades town, Delaware",10,06730
26129,9773,"Brookside CDP, Delaware",10,09850
26130,1049,"Bethany Beach town, Delaware",10,05690
26131,35058,"Mansfield city, Ohio",39,47138
26132,1024,"Mantua village, Ohio",39,47180
26133,740,"Maple Ridge CDP, Ohio",39,47362
26134,326,"Marengo village, Ohio",39,47558
26135,130,"Maplewood Park CDP, Ohio",39,47445
26136,561,"Marble Cliff village, Ohio",39,47474
26137,891,"Marblehead village, Ohio",39,47502
26138,3221,"Mariemont village, Ohio",39,47600
26139,111,"Marseilles village, Ohio",39,47992
26140,13366,"Marietta city, Ohio",39,47628
26141,31930,"Marion city, Ohio",39,47754
26142,755,"Marne CDP, Ohio",39,47950
26143,222,"Martinsburg village, Ohio",39,48090
26144,6336,"Martins Ferry city, Ohio",39,48104
26145,445,"Martinsville village, Ohio",39,48118
26146,19980,"Marysville city, Ohio",39,48160
26147,26141,"Mason city, Ohio",39,48188
26148,3117,"Mayfield village, Ohio",39,48468
26149,744,"Marshallville village, Ohio",39,48048
26150,28094,"Massillon city, Ohio",39,48244
26151,1992,"Masury CDP, Ohio",39,48272
26152,871,"Matamoras village, Ohio",39,48286
26153,13532,"Maumee city, Ohio",39,48342
26154,15397,"Mayfield Heights city, Ohio",39,48482
26155,1569,"Mechanicsburg village, Ohio",39,48706
26156,24888,"Medina city, Ohio",39,48790
26157,42,"Hickory town, Oklahoma",40,34150
26158,117,"Hillsdale town, Oklahoma",40,34650
26159,2318,"Hinton town, Oklahoma",40,34750
26160,106,"Hitchcock town, Oklahoma",40,34850
26161,63,"Hitchita town, Oklahoma",40,34900
26162,2833,"Hobart city, Oklahoma",40,35000
26163,94,"Hoffman town, Oklahoma",40,35300
26164,3645,"Holdenville city, Oklahoma",40,35400
26165,1387,"Hollis city, Oklahoma",40,35500
26166,0,"Hoot Owl town, Oklahoma",40,36020
26167,44,"Hollister town, Oklahoma",40,35550
26168,2099,"Hominy city, Oklahoma",40,35850
26169,1568,"Hooker city, Oklahoma",40,36000
26170,83,"Horntown town, Oklahoma",40,36090
26171,616,"Howe town, Oklahoma",40,36150
26172,2922,"Hugo city, Oklahoma",40,36300
26173,236,"Hulbert town, Oklahoma",40,36400
26174,153,"Hunter town, Oklahoma",40,36600
26175,881,"Hydro town, Oklahoma",40,36700
26176,34,"Indianola CDP, Oklahoma",40,36945
26177,3800,"Idabel city, Oklahoma",40,36750
26178,220,"Indiahoma town, Oklahoma",40,36850
26179,130,"Indianola town, Oklahoma",40,36950
26180,1355,"Inola town, Oklahoma",40,37100
26181,66,"Iron Post CDP, Oklahoma",40,37275
26182,121,"Isabella CDP, Oklahoma",40,37350
26183,8,"IXL town, Oklahoma",40,37410
26184,1119,"Jay city, Oklahoma",40,37650
26185,12,"Jefferson town, Oklahoma",40,37750
26186,198,"Jet town, Oklahoma",40,38000
26187,167,"Johnson town, Oklahoma",40,38200
26188,14008,"Jenks city, Oklahoma",40,37800
26189,295,"Jennings town, Oklahoma",40,37850
26190,2311,"Jones town, Oklahoma",40,38350
26191,1009,"Justice CDP, Oklahoma",40,38475
26192,321,"Kansas town, Oklahoma",40,38600
26193,290,"Katie town, Oklahoma",40,38700
26194,299,"Kaw City city, Oklahoma",40,38800
26195,914,"Kellyville town, Oklahoma",40,39000
26196,17,"Kenton CDP, Oklahoma",40,39400
26197,106,"Kemp town, Oklahoma",40,39050
26198,120,"Kendrick town, Oklahoma",40,39150
26199,142,"Kenefic town, Oklahoma",40,39200
26200,350,"Kenwood CDP, Oklahoma",40,39450
26201,31194,"New Albany city, Indiana",18,52326
26202,6305,"Nappanee city, Indiana",18,52020
26203,788,"Nashville town, Indiana",18,52038
26204,23,"New Amsterdam town, Indiana",18,52398
26205,189,"Newberry town, Indiana",18,52524
26206,3131,"Newburgh town, Indiana",18,52650
26207,1787,"New Carlisle town, Indiana",18,52704
26208,781,"New Harmony town, Indiana",18,52974
26209,17227,"New Castle city, Indiana",18,52740
26210,1649,"New Chicago town, Indiana",18,52776
26211,384,"New Goshen CDP, Indiana",18,52956
26212,13792,"New Haven city, Indiana",18,52992
26213,630,"New Market town, Indiana",18,53262
26214,89,"New Middletown town, Indiana",18,53298
26215,2009,"New Palestine town, Indiana",18,53352
26216,1466,"New Paris CDP, Indiana",18,53370
26217,1360,"New Pekin town, Indiana",18,53388
26218,3744,"Monticello city, Iowa",19,53625
26219,1522,"Monona city, Iowa",19,53310
26220,1807,"Monroe city, Iowa",19,53355
26221,1435,"Montezuma city, Iowa",19,53490
26222,235,"Montour city, Iowa",19,53670
26223,882,"Montrose city, Iowa",19,53760
26224,222,"Moorhead city, Iowa",19,53850
26225,168,"Moorland city, Iowa",19,53895
26226,87,"Morrison city, Iowa",19,54165
26227,655,"Moravia city, Iowa",19,53985
26228,114,"Morley city, Iowa",19,54030
26229,822,"Morning Sun city, Iowa",19,54120
26230,595,"Moulton city, Iowa",19,54390
26231,147,"Mount Auburn city, Iowa",19,54435
26232,1659,"Mount Ayr city, Iowa",19,54480
26233,7431,"Mount Pleasant city, Iowa",19,54705
26234,36,"Mount Sterling city, Iowa",19,54750
26235,107,"Mount Union city, Iowa",19,54795
26236,20087,"Muscatine city, Iowa",19,55110
26237,4282,"Mount Vernon city, Iowa",19,54840
26238,1564,"Moville city, Iowa",19,54930
26239,742,"Murray city, Iowa",19,55065
26240,420,"Mystic city, Iowa",19,55200
26241,1640,"Nashua city, Iowa",19,55335
26242,75,"Nemaha city, Iowa",19,55515
26243,832,"Neola city, Iowa",19,55560
26244,6413,"Nevada city, Iowa",19,55695
26245,507,"New Albin city, Iowa",19,55785
26246,506,"New Hartford city, Iowa",19,56145
26247,837,"Newell city, Iowa",19,55965
26248,860,"Newhall city, Iowa",19,56055
26249,3429,"New Hampton city, Iowa",19,56100
26250,90,"New Haven CDP, Iowa",19,56190
26251,127,"New Liberty city, Iowa",19,56280
26252,1830,"New London city, Iowa",19,56325
26253,407,"New Market city, Iowa",19,56370
26254,219,"New Providence city, Iowa",19,56415
26255,1282,"New Sharon city, Iowa",19,56460
26256,327,"Nichols city, Iowa",19,56685
26257,14749,"Newton city, Iowa",19,56505
26258,402,"New Vienna city, Iowa",19,56550
26259,486,"New Virginia city, Iowa",19,56595
26260,112,"Nodaway city, Iowa",19,56865
26261,1418,"Nora Springs city, Iowa",19,56910
26262,58,"Northboro city, Iowa",19,57045
26263,119,"North Buena Vista city, Iowa",19,57135
26264,1033,"North English city, Iowa",19,57225
26265,92,"Numa city, Iowa",19,57945
26266,12067,"North Liberty city, Iowa",19,57360
26267,114,"North Washington city, Iowa",19,57495
26268,1935,"Northwood city, Iowa",19,57630
26269,8671,"Norwalk city, Iowa",19,57675
26270,162,"La Minita CDP, Texas",48,41170
26271,5656,"Lampasas city, Texas",48,41188
26272,7409,"Lancaster city, Texas",48,41212
26273,5865,"Lantana CDP, Texas",48,41404
26274,2416,"La Paloma CDP, Texas",48,41416
26275,257,"La Paloma Addition CDP, Texas",48,41420
26276,319,"La Presa CDP, Texas",48,41449
26277,340,"La Paloma-Lost Creek CDP, Texas",48,41422
26278,239,"La Paloma Ranchettes CDP, Texas",48,41424
26279,27063,"La Porte city, Texas",48,41440
26280,1410,"La Pryor CDP, Texas",48,41452
26281,622,"La Puerta CDP, Texas",48,41458
26282,207067,"Laredo city, Texas",48,41464
26283,22,"Laredo Ranchettes CDP, Texas",48,41473
26284,0,"Laredo Ranchettes West CDP, Texas",48,41475
26285,83,"La Rosita CDP, Texas",48,41503
26286,76,"Lasana CDP, Texas",48,41542
26287,190,"Las Lomitas CDP, Texas",48,41569
26288,839,"Lasara CDP, Texas",48,41548
26289,7,"Las Haciendas CDP, Texas",48,41565
26290,3115,"Las Lomas CDP, Texas",48,41566
26291,60,"Las Palmas CDP, Texas",48,41579
26292,1438,"Las Palmas II CDP, Texas",48,41580
26293,25,"Las Pilas CDP, Texas",48,41582
26294,3137,"Las Quintas Fronterizas CDP, Texas",48,41583
26295,267,"Latexo city, Texas",48,41644
26296,382,"La Tina Ranch CDP, Texas",48,41660
26297,1296,"Laughlin AFB CDP, Texas",48,41704
26298,1724,"La Villa city, Texas",48,41788
26299,2940,"Laureles CDP, Texas",48,41728
26300,956,"La Vernia city, Texas",48,41764
26301,169,"La Victoria CDP, Texas",48,41782
26302,1906,"Lavon city, Texas",48,41800
26303,184,"La Ward city, Texas",48,41848
26304,288,"Lawn town, Texas",48,41872
26305,66408,"League City city, Texas",48,41980
26306,389,"Leakey city, Texas",48,42004
26307,21283,"Leander city, Texas",48,42016
26308,160,"Leona city, Texas",48,42340
26309,473,"Lefors town, Texas",48,42148
26310,437,"Leary city, Texas",48,42028
26311,745,"Leming CDP, Texas",48,42256
26312,1742,"Leonard city, Texas",48,42352
26313,8220,"Leon Valley city, Texas",48,42388
26314,311,"Leroy city, Texas",48,42400
26315,10222,"Levelland city, Texas",48,42448
26316,62263,"Lewisville city, Texas",48,42508
26317,998,"Lexington town, Texas",48,42532
26318,29483,"Wylie city, Texas",48,80356
26319,362,"Yantis town, Texas",48,80440
26320,1696,"Yorktown city, Texas",48,80584
26321,83,"Yznaga CDP, Texas",48,80686
26322,4701,"Zapata CDP, Texas",48,80716
26323,92,"Zapata Ranch CDP, Texas",48,80722
26324,59,"Zarate CDP, Texas",48,80724
26325,216,"Altamont town, Utah",49,00760
26326,5899,"Liberty city, Texas",48,42568
26327,2102,"Liberty City CDP, Texas",48,42616
26328,811,"Liberty Hill city, Texas",48,42664
