,H002001,H002002,NAME,state,place
23599,408,91,"Helena Flats CDP, Montana",30,35622
23600,108,0,"Epes town, Alabama",01,24256
23601,5829,3993,"Eufaula city, Alabama",01,24568
23602,121,0,"Eunola CDP, Alabama",01,24616
23603,1355,0,"Eutaw town, Alabama",01,24664
23604,228,0,"Eva town, Alabama",01,24688
23605,1912,1213,"Evergreen city, Alabama",01,24808
23606,295,0,"Excel town, Alabama",01,24880
23607,2165,2087,"Corona de Tucson CDP, Arizona",04,16030
23608,66,0,"Cottonwood CDP, Arizona",04,16360
23609,5866,5733,"Cottonwood city, Arizona",04,16410
23610,11,0,"Crozier CDP, Arizona",04,17460
23611,171,0,"Crystal Beach CDP, Arizona",04,17500
23612,21,0,"Cutter CDP, Arizona",04,17810
23613,221,0,"Dateland CDP, Arizona",04,18160
23614,129,0,"Deer Creek CDP, Arizona",04,18448
23615,103,0,"Del Muerto CDP, Arizona",04,18490
23616,264,0,"Dennehotso CDP, Arizona",04,18580
23617,1847,1594,"Desert Hills CDP, Arizona",04,18740
23618,1888,0,"Dewey-Humboldt town, Arizona",04,19145
23619,361,0,"Dilkon CDP, Arizona",04,19280
23620,1556,0,"Dolan Springs CDP, Arizona",04,19630
23621,115,0,"Dragoon CDP, Arizona",04,20330
23622,1896,1120,"Doney Park CDP, Arizona",04,19740
23623,394,394,"Donovan Estates CDP, Arizona",04,19790
23624,5652,5424,"Douglas city, Arizona",04,20050
23625,9684,9361,"Drexel Heights CDP, Arizona",04,20540
23626,121,0,"Dripping Springs CDP, Arizona",04,20560
23627,84,0,"Drysdale CDP, Arizona",04,20570
23628,423,0,"Dudleyville CDP, Arizona",04,20680
23629,398,0,"Duncan town, Arizona",04,20750
23630,2045,1708,"Eagar town, Arizona",04,20960
23631,170,0,"East Fork CDP, Arizona",04,21310
23632,61,0,"East Globe CDP, Arizona",04,21410
23633,253,0,"Elephant Head CDP, Arizona",04,21980
23634,165,0,"East Verde Estates CDP, Arizona",04,21545
23635,948,652,"Ehrenberg CDP, Arizona",04,21800
23636,33,0,"El Capitan CDP, Arizona",04,21900
23637,243,0,"Elfrida CDP, Arizona",04,22080
23638,85,0,"Elgin CDP, Arizona",04,22150
23639,11326,11316,"El Mirage city, Arizona",04,22220
23640,3691,2528,"Eloy city, Arizona",04,22360
23641,199,0,"El Prado Estates CDP, Arizona",04,22400
23642,555,0,"First Mesa CDP, Arizona",04,23512
23643,26254,25453,"Flagstaff city, Arizona",04,23620
23644,5224,3321,"Florence town, Arizona",04,23760
23645,1250,1053,"Fort Defiance CDP, Arizona",04,24460
23646,39,0,"Flowing Springs CDP, Arizona",04,23955
23647,7505,7505,"Flowing Wells CDP, Arizona",04,23960
23648,53,26,"Fort Apache CDP, Arizona",04,24250
23649,7179,6969,"Fort Mohave CDP, Arizona",04,24895
23650,206,0,"Fort Thomas CDP, Arizona",04,24950
23651,21642,21346,"Fortuna Foothills CDP, Arizona",04,25030
23652,371,0,"Fort Valley CDP, Arizona",04,25045
23653,13167,12919,"Fountain Hills town, Arizona",04,25300
23654,51,0,"Franklin CDP, Arizona",04,25650
23655,578,0,"Fredonia town, Arizona",04,25720
23656,51,0,"Freedom Acres CDP, Arizona",04,25735
23657,943,0,"Gila Bend town, Arizona",04,27050
23658,225,0,"Gadsden CDP, Arizona",04,26070
23659,445,0,"Ganado CDP, Arizona",04,26210
23660,122,0,"Geronimo Estates CDP, Arizona",04,26780
23661,141,0,"Gila Crossing CDP, Arizona",04,27260
23662,74907,74880,"Gilbert town, Arizona",04,27400
23663,331,0,"Gisela CDP, Arizona",04,27540
23664,69,0,"Alpine Village CDP, California",06,01228
23665,32351,32351,"Alameda city, California",06,00562
23666,7889,7889,"Albany city, California",06,00674
23667,554,75,"Allendale CDP, California",06,00996
23668,8691,8691,"Plattsburgh city, New York",36,58574
23669,596,596,"Plattsburgh West CDP, New York",36,58601
23670,578,576,"Pleasant Valley CDP, New York",36,58684
23671,2680,2680,"Pleasantville village, New York",36,58728
23672,63,0,"Plessis CDP, New York",36,58739
23673,443,192,"Poestenkill CDP, New York",36,58794
23674,209,0,"Poland village, New York",36,58937
23675,1054,1054,"Pomona village, New York",36,58992
23676,380,380,"Poquott village, New York",36,59157
23677,1707,1707,"Port Ewen CDP, New York",36,59311
23678,537,517,"Port Byron village, New York",36,59212
23679,10046,10046,"Port Chester village, New York",36,59223
23680,782,770,"Port Dickinson village, New York",36,59245
23681,201,134,"Port Gibson CDP, New York",36,59322
23682,627,0,"Port Henry village, New York",36,59333
23683,3270,3270,"Port Jefferson village, New York",36,59355
23684,2949,2949,"Port Jefferson Station CDP, New York",36,59377
23685,3957,3957,"Port Jervis city, New York",36,59388
23686,288,0,"Port Leyden village, New York",36,59454
23687,827,813,"Pumpkin Center CDP, North Carolina",37,54160
23688,1950,1901,"Raeford city, North Carolina",37,54580
23689,113,0,"Raemon CDP, North Carolina",37,54600
23690,176124,176096,"Raleigh city, North Carolina",37,55000
23691,30,0,"Raynham town, North Carolina",37,55340
23692,457,454,"Portville village, New York",36,59498
23693,6234,6234,"Port Washington CDP, New York",36,59520
23694,747,706,"Ramseur town, North Carolina",37,55040
23695,1883,1825,"Randleman city, North Carolina",37,55080
23696,1369,1369,"Ranlo town, North Carolina",37,55260
23697,340,0,"Red Cross town, North Carolina",37,55460
23698,1376,98,"Red Oak town, North Carolina",37,55640
23699,1604,1550,"Red Springs town, North Carolina",37,55660
23700,7158,6907,"Reidsville city, North Carolina",37,55900
23701,139,0,"Rennert town, North Carolina",37,55940
23702,35,0,"Rex CDP, North Carolina",37,56100
23703,489,0,"Rich Square town, North Carolina",37,56440
23704,468,448,"Rhodhiss town, North Carolina",37,56240
23705,258,0,"Richfield town, North Carolina",37,56340
23706,690,0,"Richlands town, North Carolina",37,56360
23707,260,0,"Riegelwood CDP, North Carolina",37,56600
23708,1577,1433,"River Bend town, North Carolina",37,56710
23709,2159,1689,"River Road CDP, North Carolina",37,56815
23710,7085,7039,"Roanoke Rapids city, North Carolina",37,56900
23711,457,0,"Robbins town, North Carolina",37,57000
23712,384,0,"Robbinsville town, North Carolina",37,57020
23713,927,905,"Rockwell town, North Carolina",37,57340
23714,799,0,"Robersonville town, North Carolina",37,57100
23715,1271,991,"Rockfish CDP, North Carolina",37,57200
23716,4544,4462,"Rockingham city, North Carolina",37,57260
23717,26953,26374,"Rocky Mount city, North Carolina",37,57500
23718,609,0,"Rocky Point CDP, North Carolina",37,57540
23719,580,0,"Rodanthe CDP, North Carolina",37,57580
23720,1341,1184,"Rolesville town, North Carolina",37,57640
23721,205,0,"Ronda town, North Carolina",37,57700
23722,318,0,"Roper town, North Carolina",37,57740
23723,587,0,"Roseboro town, North Carolina",37,57800
23724,442,0,"Rougemont CDP, North Carolina",37,58040
23725,748,0,"Rose Hill town, North Carolina",37,57860
23726,4044,3951,"Roxboro city, North Carolina",37,58160
23727,272,261,"Rosman town, North Carolina",37,58020
23728,535,0,"Rowland town, North Carolina",37,58140
23729,128,0,"Roxobel town, North Carolina",37,58180
23730,1892,1892,"Royal Pines CDP, North Carolina",37,58260
23731,211,0,"Ruffin CDP, North Carolina",37,58340
23732,661,624,"Polk City town, Florida",12,57950
23733,500,0,"Pomona Park town, Florida",12,58025
23734,290,0,"Ponce de Leon town, Florida",12,58175
23735,2916,2916,"Ponce Inlet town, Florida",12,58200
23736,29408,29251,"Port Charlotte CDP, Florida",12,58350
23737,1376,1202,"Port LaBelle CDP, Florida",12,58420
23738,27972,27917,"Port Orange city, Florida",12,58575
23739,1772,1772,"Port Richey city, Florida",12,58600
23740,461,0,"Woodbury city, Georgia",13,83896
23741,986,0,"Wrens city, Georgia",13,84456
23742,1868,1562,"Port St. Joe city, Florida",12,58675
23743,210,0,"Woodland city, Georgia",13,83952
23744,10298,10298,"Woodstock city, Georgia",13,84176
23745,141,0,"Woodville city, Georgia",13,84260
23746,66,0,"Woolsey town, Georgia",13,84288
23747,1020,813,"Wrightsville city, Georgia",13,84512
23748,181,0,"Yatesville town, Georgia",13,84708
23749,472,0,"Yonah CDP, Georgia",13,84832
23750,201,0,"Young Harris city, Georgia",13,84960
23751,511,0,"Zebulon city, Georgia",13,85128
23752,1165,1165,"Ainaloa CDP, Hawaii",15,01085
23753,563,0,"Discovery Harbour CDP, Hawaii",15,05900
23754,2826,2766,"Ahuimanu CDP, Hawaii",15,00400
23755,2876,2876,"Aiea CDP, Hawaii",15,00550
23756,754,664,"Anahola CDP, Hawaii",15,02200
23757,1386,980,"Captain Cook CDP, Hawaii",15,03850
23758,18774,18773,"East Honolulu CDP, Hawaii",15,06290
23759,485,0,"Eden Roc CDP, Hawaii",15,06325
23760,780,780,"Eleele CDP, Hawaii",15,07000
23761,3490,3490,"Ewa Beach CDP, Hawaii",15,07450
23762,460,0,"Fern Forest CDP, Hawaii",15,07675
23763,7243,7243,"Ewa Gentry CDP, Hawaii",15,07470
23764,1452,1452,"Ewa Villages CDP, Hawaii",15,07485
23765,704,0,"Fern Acres CDP, Hawaii",15,07542
23766,173,107,"Halaula CDP, Hawaii",15,09700
23767,4354,4354,"Halawa CDP, Hawaii",15,10000
23768,1318,1304,"Haleiwa CDP, Hawaii",15,10750
23769,332,0,"Haena CDP, Hawaii",15,08950
23770,3400,2765,"Haiku-Pauwela CDP, Hawaii",15,09260
23771,320,270,"Haliimaile CDP, Hawaii",15,10900
23772,934,931,"Hanapepe CDP, Hawaii",15,11800
23773,506,0,"Hana CDP, Hawaii",15,11350
23774,336,313,"Hanalei CDP, Hawaii",15,11500
23775,1107,1104,"Hanamaulu CDP, Hawaii",15,11650
23776,1098,1098,"Hauula CDP, Hawaii",15,12400
23777,1310,0,"Hawaiian Acres CDP, Hawaii",15,12450
23778,1814,1420,"Hawaiian Beaches CDP, Hawaii",15,12500
23779,2447,0,"Hawaiian Ocean View CDP, Hawaii",15,12530
23780,4526,4162,"Hawaiian Paradise Park CDP, Hawaii",15,12600
23781,371,371,"Hawi CDP, Hawaii",15,13600
23782,4764,4360,"Holualoa CDP, Hawaii",15,15700
23783,1614,1564,"Heeia CDP, Hawaii",15,13900
23784,2353,2353,"Hickam Housing CDP, Hawaii",15,14200
23785,16905,15238,"Hilo CDP, Hawaii",15,14650
23786,536,477,"Kaaawa CDP, Hawaii",15,19550
23787,903,446,"Honalo CDP, Hawaii",15,16000
23788,1127,291,"Honaunau-Napoopoo CDP, Hawaii",15,16160
23789,843,805,"Honokaa CDP, Hawaii",15,16450
23790,213,0,"Honomu CDP, Hawaii",15,17450
23791,1119,1119,"Iroquois Point CDP, Hawaii",15,19100
23792,7773,7770,"Kahului CDP, Hawaii",15,22700
23793,1806,1800,"Kaanapali CDP, Hawaii",15,20000
23794,1473,1416,"Kahaluu CDP, Hawaii",15,21200
23795,637,600,"Kahuku CDP, Hawaii",15,22250
23796,5225,4469,"Kailua CDP (Hawaii County), Hawaii",15,23000
23797,13650,13650,"Kailua CDP (Honolulu County), Hawaii",15,23150
23798,2571,2527,"Hawthorn Woods village, Illinois",17,33630
23799,5431,5431,"Hazel Crest village, Illinois",17,33695
23800,765,765,"Yorklyn CDP, Pennsylvania",42,87088
23801,18496,18496,"York city, Pennsylvania",42,87048
23802,103,98,"Yorkana borough, Pennsylvania",42,87064
23803,312,312,"York Haven borough, Pennsylvania",42,87080
23804,323,0,"York Springs borough, Pennsylvania",42,87136
23805,162,162,"Youngstown borough, Pennsylvania",42,87208
23806,791,763,"Youngsville borough, Pennsylvania",42,87224
23807,1593,1593,"Youngwood borough, Pennsylvania",42,87232
23808,355,0,"Yukon CDP, Pennsylvania",42,87240
23809,2042,2042,"Zelienople borough, Pennsylvania",42,87272
23810,821,726,"Zion CDP, Pennsylvania",42,87320
23811,33117,32751,"Cranston city, Rhode Island",44,19180
23812,617,509,"Ashaway CDP, Rhode Island",44,03520
23813,541,0,"Bradford CDP, Rhode Island",44,08020
23814,7478,7478,"Central Falls city, Rhode Island",44,14140
23815,3271,3270,"Cumberland Hill CDP, Rhode Island",44,20260
23816,391,0,"Carolina CDP, Rhode Island",44,12340
23817,707,0,"Chepachet CDP, Rhode Island",44,14860
23818,121,0,"Clayville CDP, Rhode Island",44,15940
23819,1020,859,"Caryville town, Tennessee",47,11360
23820,236,0,"Castalian Springs CDP, Tennessee",47,11440
23821,124,0,"Cedar Hill city, Tennessee",47,11980
23822,748,0,"Celina city, Tennessee",47,12100
23823,637,0,"Chapel Hill town, Tennessee",47,12880
23824,113,0,"Centertown town, Tennessee",47,12380
23825,1723,0,"Centerville town, Tennessee",47,12420
23826,1091,957,"Central CDP, Tennessee",47,12460
23827,287,263,"Charleston city, Tennessee",47,13020
23828,432,0,"Charlotte town, Tennessee",47,13080
23829,79607,78398,"Chattanooga city, Tennessee",47,14000
23830,209,0,"Chesterfield CDP, Tennessee",47,14220
23831,3101,2819,"Church Hill city, Tennessee",47,14980
23832,274,0,"Clarkrange CDP, Tennessee",47,15120
23833,434,0,"Clifton city, Tennessee",47,15480
23834,186,0,"Clarksburg town, Tennessee",47,15140
23835,54815,53640,"Clarksville city, Tennessee",47,15160
23836,17841,17838,"Cleveland city, Tennessee",47,15400
23837,4716,4229,"Clinton city, Tennessee",47,15580
23838,1033,0,"Coalfield CDP, Tennessee",47,15880
23839,380,0,"Coalmont city, Tennessee",47,15920
23840,3051,2825,"Collegedale city, Tennessee",47,16300
23841,15781,15731,"Collierville town, Tennessee",47,16420
23842,459,0,"Collinwood city, Tennessee",47,16480
23843,1586,340,"Coopertown town, Tennessee",47,16980
23844,3023,3023,"Colonial Heights CDP, Tennessee",47,16500
23845,15906,15267,"Columbia city, Tennessee",47,16540
23846,13706,13030,"Cookeville city, Tennessee",47,16920
23847,260,0,"Copperhill city, Tennessee",47,17000
23848,519,0,"Cornersville town, Tennessee",47,17180
23849,40,0,"Cottage Grove town, Tennessee",47,17340
23850,158,0,"Cottontown CDP, Tennessee",47,17420
23851,3770,3404,"Covington city, Tennessee",47,17680
23852,853,0,"Cowan city, Tennessee",47,17700
23853,359,0,"Crab Orchard city, Tennessee",47,17840
23854,186,0,"Cumberland City town, Tennessee",47,18820
23855,645,0,"Cross Plains city, Tennessee",47,18420
23856,5273,4860,"Crossville city, Tennessee",47,18540
23857,737,148,"Crump city, Tennessee",47,18620
23858,257,257,"Cumberland Gap town, Tennessee",47,18880
23859,1200,1022,"Dandridge town, Tennessee",47,19380
23860,187,0,"Darden CDP, Tennessee",47,19500
23861,2907,2810,"Dayton city, Tennessee",47,19700
23862,681,0,"Decatur town, Tennessee",47,19880
23863,390,0,"Decaturville town, Tennessee",47,19900
23864,701,0,"Dover city, Tennessee",47,21400
23865,1088,970,"Decherd city, Tennessee",47,19920
23866,188,0,"Chataignier village, Louisiana",22,14450
23867,316,0,"Chatham town, Louisiana",22,14485
23868,387,0,"Choudrant village, Louisiana",22,15290
23869,302,0,"Cheneyville town, Louisiana",22,14660
23870,383,0,"Choctaw CDP, Louisiana",22,15150
23871,1948,1875,"Church Point town, Louisiana",22,15465
23872,72,0,"Nanticoke Acres CDP, Maryland",24,54930
23873,165,0,"Newark CDP, Maryland",24,55325
23874,28,0,"National CDP, Maryland",24,55000
23875,1963,1963,"National Harbor CDP, Maryland",24,55018
23876,136,136,"Naval Academy CDP, Maryland",24,55050
23877,4256,4256,"New Carrollton city, Maryland",24,55400
23878,247,233,"New Market town, Maryland",24,55650
23879,566,0,"New Windsor town, Maryland",24,55925
23880,42,23,"Nikep CDP, Maryland",24,55950
23881,183,183,"North Brentwood town, Maryland",24,56375
23882,525,523,"Lonaconing town, Maryland",24,47875
23883,61,47,"Luke town, Maryland",24,48775
23884,214,0,"Midland town, Maryland",24,52475
23885,1063,1062,"North Beach town, Maryland",24,56300
23886,20789,20789,"North Bethesda CDP, Maryland",24,56337
23887,1636,1636,"North Laurel CDP, Maryland",24,56725
23888,195,195,"North Chevy Chase village, Maryland",24,56400
23889,1651,1642,"North East town, Maryland",24,56450
23890,3771,3771,"North Kensington CDP, Maryland",24,56712
23891,8178,8178,"North Potomac CDP, Maryland",24,56875
23892,1009,927,"Oakland town, Maryland",24,57650
23893,11,0,"Ocean CDP, Maryland",24,58215
23894,30119,30119,"Ocean City town, Maryland",24,58225
23895,8870,8834,"Ocean Pines CDP, Maryland",24,58275
23896,15319,15319,"Odenton CDP, Maryland",24,58300
23897,679,437,"Owings CDP, Maryland",24,59375
23898,37,0,"Oldtown CDP, Maryland",24,58775
23899,11879,11879,"Olney CDP, Maryland",24,58900
23900,5274,5274,"Overlea CDP, Maryland",24,59325
23901,13282,13282,"Owings Mills CDP, Maryland",24,59425
23902,574,0,"Oxford town, Maryland",24,59450
23903,7643,7643,"Oxon Hill CDP, Maryland",24,59500
23904,1001,1001,"Paramount-Long Meadow CDP, Maryland",24,59787
23905,13482,13482,"Parkville CDP, Maryland",24,60275
23906,8679,8679,"Parole CDP, Maryland",24,60325
23907,149,0,"Parsonsburg CDP, Maryland",24,60425
23908,1059,1054,"Perryman CDP, Maryland",24,61075
23909,71,0,"Pecktonville CDP, Maryland",24,60770
23910,1805,1805,"Peppermill Village CDP, Maryland",24,60950
23911,11859,11859,"Perry Hall CDP, Maryland",24,60975
23912,1959,1945,"Perryville town, Maryland",24,61150
23913,14323,14196,"Pikesville CDP, Maryland",24,61400
23914,193,0,"Pinesburg CDP, Maryland",24,61700
23915,475,0,"Piney Point CDP, Maryland",24,61875
23916,668,0,"Pittsville town, Maryland",24,62025
23917,185,25,"Pleasant Grove CDP, Maryland",24,62100
23918,1221,1143,"Pleasant Hills CDP, Maryland",24,62175
23919,60,0,"Pondsville CDP, Maryland",24,62775
23920,1894,1813,"Pocomoke City city, Maryland",24,62475
23921,526,0,"Point of Rocks CDP, Maryland",24,62575
23922,204,0,"Pomfret CDP, Maryland",24,62675
23923,1663,1577,"Poolesville town, Maryland",24,62850
23924,429,367,"Port Deposit town, Maryland",24,63075
23925,7,0,"Port Tobacco Village town, Maryland",24,63225
23926,16642,16642,"Potomac CDP, Maryland",24,63300
23927,562,562,"Potomac Heights CDP, Maryland",24,63375
23928,406,406,"Potomac Park CDP, Maryland",24,63425
23929,618,0,"Ovid village, Michigan",26,61860
23930,116,0,"Owendale village, Michigan",26,61920
23931,6823,6823,"Owosso city, Michigan",26,61940
23932,532,0,"Belmar CDP, Nebraska",31,04055
23933,32,0,"Belvidere village, Nebraska",31,04160
23934,556,0,"Benkelman city, Nebraska",31,04230
23935,626,539,"Bennington city, Nebraska",31,04405
23936,26,0,"Berea CDP, Nebraska",31,04545
23937,347,0,"Bertrand village, Nebraska",31,04615
23938,48,0,"Berwyn village, Nebraska",31,04650
23939,217,0,"Big Springs village, Nebraska",31,04895
23940,392,0,"Blue Hill city, Nebraska",31,05560
23941,118,0,"Bladen village, Nebraska",31,05140
23942,3351,3280,"Blair city, Nebraska",31,05350
23943,74,0,"Bloomington village, Nebraska",31,05490
23944,172,0,"Blue Springs city, Nebraska",31,05630
23945,44,0,"Bow Valley CDP, Nebraska",31,05980
23946,15,15,"Boys Town village, Nebraska",31,06015
23947,143,0,"Bradshaw village, Nebraska",31,06050
23948,728,0,"Bridgeport city, Nebraska",31,06295
23949,14,0,"Barada village, Nebraska",31,03040
23950,156,0,"Bartley village, Nebraska",31,03180
23951,20591,20576,"Bellevue city, Nebraska",31,03950
23952,177,0,"Brady village, Nebraska",31,06085
23953,321,0,"Beemer village, Nebraska",31,03635
23954,306,0,"Bennet village, Nebraska",31,04300
23955,565,0,"Bloomfield city, Nebraska",31,05455
23956,174,0,"Brainard village, Nebraska",31,06120
23957,21,0,"Brewster village, Nebraska",31,06260
23958,1976,1976,"Ellisburg CDP, New Jersey",34,21120
23959,577,577,"Elmer borough, New Jersey",34,21240
23960,7385,7385,"Elmwood Park borough, New Jersey",34,21300
23961,477,154,"Elwood CDP, New Jersey",34,21420
23962,2552,2552,"Emerson borough, New Jersey",34,21450
23963,920,710,"Erma CDP, New Jersey",34,21660
23964,10695,10695,"Englewood city, New Jersey",34,21480
23965,1924,1924,"Englewood Cliffs borough, New Jersey",34,21510
23966,647,647,"Englishtown borough, New Jersey",34,21570
23967,758,758,"Essex Fells borough, New Jersey",34,21840
23968,673,5,"Estell Manor city, New Jersey",34,21870
23969,2065,2065,"Fair Haven borough, New Jersey",34,22440
23970,12266,12266,"Fair Lawn borough, New Jersey",34,22470
23971,573,283,"Fairton CDP, New Jersey",34,22530
23972,5150,5150,"Fairview borough, New Jersey",34,22560
23973,418,183,"Far Hills borough, New Jersey",34,22890
23974,578,578,"Farmingdale borough, New Jersey",34,22950
23975,221,221,"Fieldsboro borough, New Jersey",34,23250
23976,2324,2324,"Finderne CDP, New Jersey",34,23310
23977,87,0,"Finesville CDP, New Jersey",34,23340
23978,1926,1926,"Flemington borough, New Jersey",34,23700
23979,1998,1998,"Florence CDP, New Jersey",34,23880
23980,4201,4201,"Florham Park borough, New Jersey",34,23910
23981,717,412,"Folsom borough, New Jersey",34,23940
23982,5675,5675,"Fords CDP, New Jersey",34,24030
23983,2610,2610,"Forked River CDP, New Jersey",34,24180
23984,17818,17818,"Fort Lee borough, New Jersey",34,24420
23985,2136,2136,"Franklin borough, New Jersey",34,24930
23986,2141,2100,"Franklin Center CDP, New Jersey",34,24965
23987,3692,3692,"Franklin Lakes borough, New Jersey",34,24990
23988,5529,5529,"Franklin Park CDP, New Jersey",34,25020
23989,4249,4249,"Freehold borough, New Jersey",34,25200
23990,809,809,"Gibbsboro borough, New Jersey",34,26070
23991,656,514,"Frenchtown borough, New Jersey",34,25350
23992,11788,11788,"Garfield city, New Jersey",34,25770
23993,1870,1870,"Garwood borough, New Jersey",34,25800
23994,1551,1508,"Gibbstown CDP, New Jersey",34,26100
23995,6590,6552,"Glassboro borough, New Jersey",34,26340
23996,1976,1976,"Glendora CDP, New Jersey",34,26520
23997,162,0,"Clear Creek CDP, California",06,13910
23998,8035,7771,"Clearlake city, California",06,13945
23999,1823,1787,"Clearlake Oaks CDP, California",06,13966
24000,1557,1341,"Clearlake Riviera CDP, California",06,13985
24001,357,0,"Cleone CDP, California",06,14008
24002,60,0,"Clio CDP, California",06,14106
24003,148,0,"Clipper Mills CDP, California",06,14148
24004,9903,9550,"Coachella city, California",06,14260
24005,3427,3426,"Cloverdale city, California",06,14190
24006,35306,35305,"Clovis city, California",06,14218
24007,264,264,"Clyde CDP, California",06,14232
24008,4344,4344,"Coalinga city, California",06,14274
24009,864,0,"Coarsegold CDP, California",06,14288
24010,1064,0,"Cobb CDP, California",06,14302
24011,152,0,"Coffee Creek CDP, California",06,14406
24012,408,0,"Cohasset CDP, California",06,14442
24013,207,148,"Cold Springs CDP (El Dorado County), California",06,14450
24014,453,0,"Cold Springs CDP (Tuolumne County), California",06,14454
24015,201,0,"Coleville CDP, California",06,14484
24016,586,586,"Colma town, California",06,14736
24017,929,903,"Colfax city, California",06,14498
24018,102,0,"College City CDP, California",06,14554
24019,714,477,"Collierville CDP, California",06,14708
24020,251,0,"Coloma CDP, California",06,14764
24021,16350,16350,"Colton city, California",06,14890
24022,1117,476,"Columbia CDP, California",06,14904
24023,2282,2272,"Colusa city, California",06,14946
24024,3470,3470,"Commerce city, California",06,14974
24025,83,0,"Comptche CDP, California",06,15030
24026,24523,24523,"Compton city, California",06,15044
24027,47125,47122,"Concord city, California",06,16000
24028,2871,2858,"Corning city, California",06,16322
24029,360,0,"Concow CDP, California",06,16035
24030,2336,0,"Copperopolis CDP, California",06,16210
24031,3958,3942,"Corcoran city, California",06,16224
24032,47174,47170,"Corona city, California",06,16350
24033,9634,9634,"Coronado city, California",06,16378
24034,736,736,"Coronita CDP, California",06,16420
24035,888,497,"Corralitos CDP, California",06,16434
24036,4026,4026,"Corte Madera town, California",06,16462
24037,3710,3710,"Rossmoor CDP, California",06,63050
24038,477,1,"Rough and Ready CDP, California",06,63106
24039,82,0,"Round Mountain CDP, California",06,63134
24040,155,0,"Round Valley CDP, California",06,63148
24041,549,549,"Rouse CDP, California",06,63168
24042,315,0,"Ruth CDP, California",06,63386
24043,15152,15152,"Rowland Heights CDP, California",06,63218
24044,9518,9518,"Rubidoux CDP, California",06,63260
24045,3729,3499,"Running Springs CDP, California",06,63316
24046,94,0,"Rutherford CDP, California",06,63400
24047,190911,190905,"Sacramento city, California",06,64000
24048,2776,2776,"St. Helena city, California",06,64140
24049,4204,4163,"Salida CDP, California",06,64210
24050,42651,42612,"Salinas city, California",06,64224
24051,116,0,"Salmon Creek CDP, California",06,64252
24052,2026,0,"Salton City CDP, California",06,64294
24053,338,0,"Salton Sea Beach CDP, California",06,64308
24054,1239,1217,"San Antonio Heights CDP, California",06,64462
24055,98,97,"Samoa CDP, California",06,64392
24056,1311,0,"San Andreas CDP, California",06,64420
24057,5538,5538,"San Anselmo town, California",06,64434
24058,158,0,"San Ardo CDP, California",06,64476
24059,65401,65173,"San Bernardino city, California",06,65000
24060,15356,15356,"San Bruno city, California",06,65028
24061,42827,42824,"San Buenaventura (Ventura) city, California",06,65042
24062,30,0,"Zemple city, Minnesota",27,72184
24063,1944,1927,"Zimmerman city, Minnesota",27,72238
24064,90,0,"Zumbro Falls city, Minnesota",27,72310
24065,187,0,"Abbeville town, Mississippi",28,00100
24066,724,0,"Ackerman town, Mississippi",28,00300
24067,111,0,"Beauregard village, Mississippi",28,04540
24068,144,0,"Bassfield town, Mississippi",28,03580
24069,257,0,"Algoma town, Mississippi",28,00820
24070,3351,3025,"Amory city, Mississippi",28,01260
24071,254,0,"Ashland town, Mississippi",28,02140
24072,107,0,"Alcorn State University CDP, Mississippi",28,00680
24073,79,0,"Alligator town, Mississippi",28,00940
24074,301,0,"Anguilla town, Mississippi",28,01500
24075,774,685,"Arnold Line CDP, Mississippi",28,02060
24076,1488,0,"Baldwyn city, Mississippi",28,02700
24077,187,0,"Artesia town, Mississippi",28,02100
24078,3105,2801,"Batesville city, Mississippi",28,03620
24079,5241,4953,"Bay St. Louis city, Mississippi",28,03980
24080,461,0,"Beaumont town, Mississippi",28,04500
24081,1435,986,"Beechwood CDP, Mississippi",28,04705
24082,911,0,"Belmont town, Mississippi",28,05100
24083,179,0,"Benoit town, Mississippi",28,05220
24084,195,0,"Bentonia town, Mississippi",28,05380
24085,319,0,"Blue Mountain town, Mississippi",28,07060
24086,909,904,"Belzoni city, Mississippi",28,05140
24087,125,0,"Beulah town, Mississippi",28,05820
24088,70,0,"Big Creek village, Mississippi",28,06060
24089,229,0,"Big Point CDP, Mississippi",28,06180
24090,21278,19344,"Biloxi city, Mississippi",28,06220
24091,232,0,"Bogue Chitto CDP (Kemper and Neshoba Counties), Mississippi",28,07330
24092,220,0,"Bogue Chitto CDP (Lincoln County), Mississippi",28,07340
24093,2468,2050,"Aberdeen city, Mississippi",28,00180
24094,238,0,"Bolton town, Mississippi",28,07540
24095,169,0,"Arcola town, Mississippi",28,01820
24096,855,0,"Bay Springs city, Mississippi",28,04060
24097,96,0,"Blue Springs village, Mississippi",28,07100
24098,3701,2565,"Booneville city, Mississippi",28,07780
24099,680,634,"Bridgetown CDP, Mississippi",28,08655
24100,528,0,"Brooksville town, Mississippi",28,08980
24101,273,193,"Boyle town, Mississippi",28,08180
24102,82,0,"Braxton village, Mississippi",28,08460
24103,5519,4697,"Brookhaven city, Mississippi",28,08820
24104,962,0,"Bruce town, Mississippi",28,09180
24105,235,0,"Buckatunna CDP, Mississippi",28,09380
24106,450,0,"Burnsville town, Mississippi",28,09820
24107,572,0,"Byhalia town, Mississippi",28,10060
24108,4933,4579,"Canton city, Mississippi",28,11100
24109,445,0,"Caledonia town, Mississippi",28,10460
24110,801,0,"Calhoun City town, Mississippi",28,10580
24111,4658,4118,"Byram city, Mississippi",28,10140
24112,60,0,"Leslie village, Missouri",29,41690
