,H011001,H011004,NAME,state,place
28545,13430,4651,"Richton Park village, Illinois",17,63706
28546,253,38,"Richview village, Illinois",17,63719
28547,882,211,"Ridge Farm village, Illinois",17,63862
28548,869,195,"Ridgway village, Illinois",17,64018
28549,164,43,"Ridott village, Illinois",17,64044
28550,836,74,"Ringwood village, Illinois",17,64135
28551,220,20,"Rio village, Illinois",17,64148
28552,10210,3866,"River Grove village, Illinois",17,64343
28553,86,16,"Ripley village, Illinois",17,64174
28554,13435,6570,"Riverdale village, Illinois",17,64278
28555,10301,1056,"River Forest village, Illinois",17,64304
28556,8875,1396,"Riverside village, Illinois",17,64421
28557,3455,1098,"Riverton village, Illinois",17,64486
28558,3572,142,"Riverwoods village, Illinois",17,64538
28559,2008,326,"Roanoke village, Illinois",17,64590
28560,4936,2568,"Robbins village, Illinois",17,64616
28561,362,63,"Roberts village, Illinois",17,64655
28562,134,17,"Scotland CDP, Indiana",18,68382
28563,6467,2642,"Scottsburg city, Indiana",18,68526
28564,17172,6608,"Seymour city, Indiana",18,68832
28565,6350,1977,"Robinson city, Illinois",17,64707
28566,1019,282,"Seelyville town, Indiana",18,68652
28567,6062,1326,"Sellersburg town, Indiana",18,68670
28568,859,237,"Selma town, Indiana",18,68706
28569,1610,285,"Shadeland town, Indiana",18,68868
28570,231,18,"Shamrock Lakes town, Indiana",18,68976
28571,607,139,"Sharpsville town, Indiana",18,69048
28572,1249,395,"Shelburn town, Indiana",18,69192
28573,539,105,"Shelby CDP, Indiana",18,69246
